Generation	Inchi	Smiles	Energy	Molecular Formula	Monoisotopic Mass	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G3	MRKRITSFTIHTAQ	C(CO)(C(C(C)O)O)=O	62.148	C5H10O4	134.05791	-1.6829	-0.141	4	3	77.76	0.76382
G3	RLJYTLNHFAJLAE	C(CC(CO)(CO)O)=O	40.1369	C5H10O4	134.05791	-1.7476	0.072	4	3	77.76	-7.1366
G3	NSKJHRGIUMZEHF	C(CO)(C(C(CN)O)O)=O	89.1955	C5H11NO4	149.068809	-3.0074	0.29	5	4	103.78	1.1992
G3	ZSXYDPAMQLXZSJ	C(C(C(CO)(CO)O)N)=O	669.561	C5H11NO4	149.068809	-3.1672	0.395	5	4	103.78	-4.215
G3	ASJSAQIRZKANQN	C(CC(C(CO)O)O)=O	40.2086	C5H10O4	134.05791	-1.7689	-0.197	4	3	77.76	-2.4886
G3	RNZJRDIKDNXKIJ	C(C(C(C(CO)O)O)N)=O	87.6589	C5H11NO4	149.068809	-3.1885	0.126	5	4	103.78	-2.0669
G3	QZRMXSVZXCRGAO	C(CO)(C(C(C(C)=O)O)N)=O	98.335	C6H11NO4	161.068809	-2.6793	-0.139	5	3	100.62	-0.23919
G3	MSKONFCVYLNJPN	C(C(C)(C(C(CO)=O)N)O)=O	100.582	C6H11NO4	161.068809	-2.8391	-0.034	5	3	100.62	-7.6463
G3	FHYSZSPWXQFGGH	C(C(C)(C(C(CN)=O)O)O)=O	102.815	C6H11NO4	161.068809	-2.8391	-0.034	5	3	100.62	-1.2608
G3	OMPVMQXVAIVXEY	C(C(CC(CO)(CN)O)=O)=O	66.7208	C6H11NO4	161.068809	-2.744	0.074	5	3	100.62	-6.0464
G3	QWVSJAOISGILAV	C(C(C(C(CO)=O)N)O)=O	102.83	C5H9NO4	147.053159	-3.2197	0.075	5	3	100.62	-3.1158
G3	YRBZBJHRIGQRSX	C(C(C(C(CN)=O)O)O)=O	91.0735	C5H9NO4	147.053159	-3.2197	0.075	5	3	100.62	-2.0469
G3	MTPLMYSUTMBRKU	C(CO)(C(CO)N)=O	73.0937	C4H9NO3	119.058244	-2.44	0.161	4	3	83.55	-4.7512
G3	TXOGIXKACKDTHB	C(CO)(C(C(CO)(C)O)N)=O	98.3932	C6H13NO4	163.084459	-2.6268	0.181	5	4	103.78	-7.4306
G3	BLKWVMZNQNLKQR	C(CN)(C(C(CO)(C)O)O)=O	93.9919	C6H13NO4	163.084459	-2.6268	0.181	5	4	103.78	-1.2
G3	WQWXZYUDASUZDR	C(CO)(CC(CO)(CN)O)=O	62.4916	C6H13NO4	163.084459	-2.5317	0.289	5	4	103.78	-1.9586
G3	VFWDSQGCHJHDQE	C(C)(C(C(CO)(CN)O)O)=O	87.4467	C6H13NO4	163.084459	-2.6268	0.181	5	4	103.78	0.86472
G3	CXFDMCGOFSDJFK	C(CO)(C(C(C)O)N)=O	72.8433	C5H11NO3	133.073894	-2.0807	-0.217	4	3	83.55	-6.0617
G3	PPFTYFJBDQDNLS	C(CN)(C(C(C)O)O)=O	83.0668	C5H11NO3	133.073894	-2.0807	-0.217	4	3	83.55	-0.068344
G3	BCDIGRSIKYETOL	C(CC(CO)(CN)O)=O	37.6731	C5H11NO3	133.073894	-2.1454	-0.004	4	3	83.55	-5.6031
G3	BPDJZQNMULGAOC	C(C(CC(C)(C(CO)O)O)=O)=O	67.3691	C7H12O5	176.068475	-1.9869	-0.228	5	3	94.83	-0.68604
G3	PWSOHNXEIARPMG	C(CC(C(C)=O)O)(C(CO)O)=O	437.81	C7H12O5	176.068475	-1.8271	-0.333	5	3	94.83	2.1133
G3	GUIKSEWQILZROY	C(C(C)(CC(C(CO)O)=O)O)=O	66.8111	C7H12O5	176.068475	-1.9869	-0.228	5	3	94.83	-2.6471
G3	LWYMQNJMGMCCFO	C(C(CC(CO)(CCO)O)=O)=O	69.1665	C7H12O5	176.068475	-1.8918	-0.12	5	3	94.83	-7.953
G3	CQANLFJYHMBDIH	C(C(C(C(CCO)=O)O)O)(C)=O	52.0697	C7H12O5	176.068475	-1.8271	-0.333	5	3	94.83	-0.67835
G3	JTSJCBSBAPKSHV	C(C(C)(C(C(CCO)=O)O)O)=O	59.8482	C7H12O5	176.068475	-1.9869	-0.228	5	3	94.83	-2.9235
G3	KNGCZEMXKNYSEB	C(CO)(C(CO)C(C(C)=O)O)=O	29.3123	C7H12O5	176.068475	-1.9681	-0.115	5	3	94.83	1.4044
G3	VPYMORJLJXJQFS	C(C(C)(C(C(CO)=O)CO)O)=O	34.8093	C7H12O5	176.068475	-2.1279	-0.01	5	3	94.83	-1.5527
G3	LMMRWYGKCKPPMA	C(C(C(CO)=O)C(CO)(C)O)=O	35.4216	C7H12O5	176.068475	-2.1279	-0.01	5	3	94.83	-3.7295
G3	JSXSXEUMAGNLEY	C(CC(C(C(CO)(C)O)O)=O)=O	48.1764	C7H12O5	176.068475	-1.9869	-0.228	5	3	94.83	-3.1534
G3	BXIDKVOKEHHOPM	C(CO)(CC(CC(CO)=O)O)=O	38.8069	C7H12O5	176.068475	-1.732	-0.225	5	3	94.83	-1.6454
G3	RUNLLBDJYYNYBM	C(CC(CO)(CC(CO)=O)O)=O	52.7772	C7H12O5	176.068475	-1.8918	-0.12	5	3	94.83	-4.1522
G3	OYBUHTPOGNLJMY	C(C)(C(C(CC(CO)=O)O)O)=O	67.7235	C7H12O5	176.068475	-1.8271	-0.333	5	3	94.83	-0.59852
G3	PZLXLRJPTYMEMW	C(CC(CO)(C(C(C)=O)O)O)=O	57.5691	C7H12O5	176.068475	-1.9869	-0.228	5	3	94.83	-4.0248
G3	DCWPTWSYZMWKIL	C(C(C(CO)=O)C(CN)O)=O	17.317	C6H11NO4	161.068809	-2.9063	0.023	5	3	100.62	-1.5547
G3	VMCCARNNUOIRPT	C(CC(C(C(CN)O)O)=O)=O	40.6187	C6H11NO4	161.068809	-2.7653	-0.195	5	3	100.62	-1.6032
G3	VNBYXOQOCGWZFJ	C(C(C(CC(CO)=O)O)N)=O	67.707	C6H11NO4	161.068809	-2.7653	-0.195	5	3	100.62	-3.0716
G3	WKIWQZKYQRMNFP	C(CC(CO)(C(C=O)N)O)=O	83.6549	C6H11NO4	161.068809	-2.9251	-0.09	5	3	100.62	-5.3134
G3	ZRMBXIKASCPRFG	C(C(C(CC(CO)(C)O)=O)O)=O	60.343	C7H12O5	176.068475	-1.9869	-0.228	5	3	94.83	-6.7534
G3	GWUZMTCEZFZAML	C(C(C(C)(CC(CO)=O)O)O)=O	75.2699	C7H12O5	176.068475	-1.9869	-0.228	5	3	94.83	-2.0049
G3	RMFHJNQCSIVIEA	C(C)(C(C(C(C(C)=O)O)O)O)=O	402.163	C7H12O5	176.068475	-1.9222	-0.441	5	3	94.83	0.80154
G3	MUNUQZQBUPPELK	C(C(C(C)(C(C(C)=O)O)O)O)=O	404.492	C7H12O5	176.068475	-2.082	-0.336	5	3	94.83	0.17196
G3	ZMEILYOCLSHQDN	C(C(C(CC(CN)O)=O)O)=O	41.8047	C6H11NO4	161.068809	-2.7653	-0.195	5	3	100.62	-0.84811
G3	URYGCMBOMHUVKQ	C(C(C(C(C(C)=O)O)O)N)=O	89.0235	C6H11NO4	161.068809	-2.8604	-0.303	5	3	100.62	-0.72993
G3	RFTGWPCIEOLYOI	C(C(C(C)(C(C=O)O)O)N)=O	91.0639	C6H11NO4	161.068809	-3.0202	-0.198	5	3	100.62	-2.3326
G3	JWVOALOLIWYTMR	C(CO)(C(CO)C(C=O)O)=O	27.5213	C6H10O5	162.052825	-2.5085	0.099	5	3	94.83	-1.5023
G3	IZYOBKKJVPRWAF	C(C(CO)O)(CCO)=O	37.5072	C5H10O4	134.05791	-1.5878	-0.033	4	3	77.76	-1.3983
G3	KGMAGSYXWBEQJC	C(C(CO)O)(CC(CO)(C)O)=O	68.9838	C7H14O5	178.084125	-1.7746	-0.013	5	4	97.99	-4.3711
G3	FGEPGGGVGFHWCN	C(CO)(CC(C)(C(CO)O)O)=O	62.9292	C7H14O5	178.084125	-1.7746	-0.013	5	4	97.99	0.19339
G3	MJEDKJVEWJDYHU	C(C)(C(C(C)(C(CO)O)O)O)=O	446.84	C7H14O5	178.084125	-1.8697	-0.121	5	4	97.99	2.2585
G3	GFFKZVUFWOOERJ	C(C(CO)O)(CC(C)O)=O	38.5419	C6H12O4	148.07356	-1.2285	-0.411	4	3	77.76	-2.4341
G3	BUQSEVBRGIGBOC	C(CC(C)(C(CO)O)O)=O	48.806	C6H12O4	148.07356	-1.3883	-0.306	4	3	77.76	0.010489
G3	RYMHXKSOFRDMFW	C(C(CO)O)(CC(CN)O)=O	56.8939	C6H13NO4	163.084459	-2.553	0.02	5	4	103.78	1.4052
G3	PVZYWQDSXQSODU	C(C(C(C)(C(CO)O)O)N)=O	100.925	C6H13NO4	163.084459	-2.8079	0.017	5	4	103.78	-2.4434
G3	AOWGVLKQEATEAM	C(CO)(C(C(C)O)C(C=O)O)=O	45.0895	C7H12O5	176.068475	-2.1492	-0.279	5	3	94.83	-2.3145
G3	VQYVRVGVXZZBBM	C(CC(C=O)O)(C(C(C)O)O)=O	432.506	C7H12O5	176.068475	-2.0082	-0.497	5	3	94.83	-2.3026
G3	RZMXAXYXCMZZKG	C(CC(C(CC(CO)=O)O)O)=O	37.634	C7H12O5	176.068475	-1.9131	-0.389	5	3	94.83	-3.7273
G3	RJZUVQIHALYHDY	C(CC(CO)(CC(C=O)O)O)=O	53.4872	C7H12O5	176.068475	-2.0729	-0.284	5	3	94.83	-6.5149
G3	XZFDOIXMTIDWDO	C(CO)(C(CO)CO)=O	19.6972	C5H10O4	134.05791	-1.7288	0.185	4	3	77.76	-0.82814
G3	WXYXERHRDKEISL	C(C(CO)O)(C(CO)O)=O	72.9814	C5H10O5	150.052825	-2.6096	0.366	5	4	97.99	0.075465
G3	YHKGTFSEJPIKDQ	C(C(CO)O)(C(CO)N)=O	89.9935	C5H11NO4	149.068809	-3.0074	0.29	5	4	103.78	-5.1851
G3	PECKTJPRIPKDII	C(C(C=CC(C(CO)O)=O)O)=O	459.089	C7H10O5	174.052825	-2.1653	-0.161	5	3	94.83	-1.1894
G3	CXPPRUZKJNBMRP	C(C(C(CO)C(C)(CO)O)=O)=O	61.109	C7H12O5	176.068475	-2.1279	-0.01	5	3	94.83	-4.3175
G3	YYPVNCVLLSLFEF	C(CC(C(CCO)=O)O)(CO)=O	30.3057	C7H12O5	176.068475	-1.732	-0.225	5	3	94.83	-2.7342
G3	WMVYVSBRFRLARJ	C(C(CCO)(CC(CO)=O)O)=O	627.027	C7H12O5	176.068475	-1.8918	-0.12	5	3	94.83	-7.0908
G3	OSRCTLXHJURJSV	C(C(CCO)(C(C(C)=O)O)O)=O	70.8379	C7H12O5	176.068475	-1.9869	-0.228	5	3	94.83	-3.861
G3	KAYFMIAIBMIIQD	C(C(C(CO)C(CN)O)=O)=O	25.9606	C6H11NO4	161.068809	-2.9063	0.023	5	3	100.62	-2.2367
G3	ODILWJGXAOWKPR	C(C(CCO)(C(C=O)N)O)=O	95.5203	C6H11NO4	161.068809	-2.9251	-0.09	5	3	100.62	-5.0759
G3	KBVUTNHBGBKSDZ	C(C(C(CO)(C)O)O)(CCO)=O	61.734	C7H14O5	178.084125	-1.7746	-0.013	5	4	97.99	-2.8134
G3	OSJPDGKAMMTTGQ	C(CO)(C(CO)C(CO)(C)O)=O	45.7727	C7H14O5	178.084125	-1.9156	0.205	5	4	97.99	-1.3321
G3	PLGOEWNSOOGISL	C(CO)(CC(CO)(CCO)O)=O	62.7117	C7H14O5	178.084125	-1.6795	0.095	5	4	97.99	-3.8122
G3	YFVHWIATBOLLAX	C(C)(C(C(CO)(CCO)O)O)=O	67.6244	C7H14O5	178.084125	-1.7746	-0.013	5	4	97.99	-3.6848
G3	DKJDDXJJYXHLFR	C(C(C(C)O)O)(CCO)=O	50.0253	C6H12O4	148.07356	-1.2285	-0.411	4	3	77.76	-1.7047
G3	UCBNXCDBZHMDGF	C(CO)(C(CO)C(C)O)=O	20.968	C6H12O4	148.07356	-1.3695	-0.193	4	3	77.76	0.03168
G3	JCOSEBVXWDUOFU	C(CC(CO)(CCO)O)=O	31.1791	C6H12O4	148.07356	-1.2932	-0.198	4	3	77.76	-7.4966
G3	PYOXBEQQVCJAJJ	C(C(C(CN)O)O)(CCO)=O	54.1388	C6H13NO4	163.084459	-2.553	0.02	5	4	103.78	-1.3023
G3	LTEAIUVIGMVYOD	C(CO)(C(CO)C(CN)O)=O	28.7427	C6H13NO4	163.084459	-2.694	0.238	5	4	103.78	0.82247
G3	DNSFELWSFUFGJN	C(C(C(CO)(CCO)O)N)=O	80.2135	C6H13NO4	163.084459	-2.7128	0.125	5	4	103.78	-7.1234
G3	HDSWTILTIGAHJT	C(C(C(C=O)O)O)(CC(C)O)=O	430.76	C7H12O5	176.068475	-2.0082	-0.497	5	3	94.83	-4.6314
G3	BPNLIVPLQNLIGW	C(CC(C(C(C(C)=O)O)O)O)=O	59.6694	C7H12O5	176.068475	-2.0082	-0.497	5	3	94.83	-0.8032
G3	ZHKXGIAQAXTAMP	C(CC(C)(C(C(C=O)O)O)O)=O	68.2621	C7H12O5	176.068475	-2.168	-0.392	5	3	94.83	0.033665
G3	MZSCOGUTKINKMW	C(C(C(C(C=O)O)O)N)=O	86.2651	C5H9NO4	147.053159	-3.4008	-0.089	5	3	100.62	-1.9614
G3	GRCKFGQFRRODIE	C(CO)(CC(CO)(C)O)=O	46.4876	C6H12O4	148.07356	-1.2072	-0.142	4	3	77.76	-4.5919
G3	CBUKMSAKZIPOGL	C(C)(C(C(CO)(C)O)O)=O	399.621	C6H12O4	148.07356	-1.3023	-0.25	4	3	77.76	-1.312
G3	YXINUGWAIZLHJK	C(C(CC(CC(CO)=O)O)O)=O	51.8421	C7H12O5	176.068475	-1.9131	-0.389	5	3	94.83	-4.9646
G3	QXPRRNBQNVREIJ	C(C(CC(C(C(C)=O)O)O)O)=O	441.663	C7H12O5	176.068475	-2.0082	-0.497	5	3	94.83	-2.1999
G3	UFDQVKKZIJVGJA	C(C(C(CO)(C)O)C(C=O)O)=O	50.4719	C7H12O5	176.068475	-2.309	-0.174	5	3	94.83	-5.1154
G3	KPNBAUVGDQYIAI	C(CO)(CC(CN)O)=O	34.5232	C5H11NO3	133.073894	-1.9856	-0.109	4	3	83.55	-1.7455
G3	PYGHGNLPRNLEKD	C(C)(C(C(CN)O)O)=O	53.3286	C5H11NO3	133.073894	-2.0807	-0.217	4	3	83.55	0.62768
G3	VGUKCKIIKZXRND	C(C(C(C)(CO)O)N)=O	78.5445	C5H11NO3	133.073894	-2.2405	-0.112	4	3	83.55	-6.9315
G3	RWMSZEVIXBQAJL	C(C(C(CN)O)C(C=O)O)=O	37.2965	C6H11NO4	161.068809	-3.0874	-0.141	5	3	100.62	-2.8904
G3	YBOLBHFYGABWMJ	C(CC(C(C(C=O)N)O)O)=O	83.1548	C6H11NO4	161.068809	-2.9464	-0.359	5	3	100.62	-1.3806
G3	AHGCTZMUBPZLOK	C(C(C(CC(C=O)O)O)N)=O	66.2086	C6H11NO4	161.068809	-2.9464	-0.359	5	3	100.62	-2.584
G3	IDBTYBMNHBMAOU	C(CC(CO)(C(CO)O)O)=O	56.9489	C6H12O5	164.068475	-2.315	0.201	5	4	97.99	-5.2062
G3	IWASYLACXSGJPG	C(C(C(C)O)O)(C(CO)O)=O	75.7726	C6H12O5	164.068475	-2.2503	-0.012	5	4	97.99	-0.13089
G3	LBTUWKWHCNBHBP	C(CC(CN)(C(CO)O)O)=O	62.4369	C6H13NO4	163.084459	-2.7128	0.125	5	4	103.78	-2.0457
G3	VHAPTBUJKSFOAY	C(C(CO)O)(C(C(C)O)N)=O	99.2379	C6H13NO4	163.084459	-2.6481	-0.088	5	4	103.78	-6.4295
G3	MYNDUSHUEWHKOA	C(CC(C(C(CO)N)O)O)=O	63.6893	C6H13NO4	163.084459	-2.7341	-0.144	5	4	103.78	-4.6832
G3	AVGPOAXYRRIZMM	C(C(C(CO)(CO)O)O)=O	80.7914	C5H10O5	150.052825	-2.7694	0.471	5	4	97.99	-4.2059
G3	ZAQJHHRNXZUBTE	C(CO)(C(C(CO)O)O)=O	93.3251	C5H10O5	150.052825	-2.6096	0.366	5	4	97.99	1.085
G3	PYMYPHUHKUWMLA	C(C(C(C(CO)O)O)O)=O	79.1178	C5H10O5	150.052825	-2.7907	0.202	5	4	97.99	-2.8744
G3	CMOZXEKFRDIDCA	C(C(C(CO)(CN)O)O)=O	83.2039	C5H11NO4	149.068809	-3.1672	0.395	5	4	103.78	-2.6205
G3	HPQGIDPCWDOJIW	C(CO)(C(C(CO)O)N)=O	104.803	C5H11NO4	149.068809	-3.0074	0.29	5	4	103.78	-0.90713
G3	ZGPHAZHLWWSPMV	C(CN)(C(C(CO)O)O)=O	87.2399	C5H11NO4	149.068809	-3.0074	0.29	5	4	103.78	0.077742
G3	IEHDXMKHICIRFU	C(CC(CO)(C(C=O)O)O)=O	62.9686	C6H10O5	162.052825	-2.5273	-0.014	5	3	94.83	-5.3043
G3	SSUDYWNAIOLNKR	C(C(C(CO)=O)C(CO)O)=O	21.1855	C6H10O5	162.052825	-2.5085	0.099	5	3	94.83	-1.6738
G3	LTIXNERYDWMFRC	C(C(C(C)(C(C=O)O)O)O)=O	76.4195	C6H10O5	162.052825	-2.6224	-0.122	5	3	94.83	-0.55603
G3	VTPHIABIXGEURA	C(C(C(C)(C(CO)O)O)O)=O	783.258	C6H12O5	164.068475	-2.4101	0.093	5	4	97.99	-0.77395
G3	FAGPJBHKKUOQAR	C(C(CCO)(C(C=O)O)O)=O	69.7585	C6H10O5	162.052825	-2.5273	-0.014	5	3	94.83	-4.9991
G3	JOEMRRCMXVASPX	C(C(C(CO)C(CO)O)=O)=O	30.5493	C6H10O5	162.052825	-2.5085	0.099	5	3	94.83	-2.373
G3	PDHFWRCDNWXIRJ	C(C(C(CO)(CCO)O)O)=O	65.5758	C6H12O5	164.068475	-2.315	0.201	5	4	97.99	-7.1143
G3	GNQPJPMTQHCZDA	C(CO)(C(CO)C(CO)O)=O	41.8093	C6H12O5	164.068475	-2.2962	0.314	5	4	97.99	0.70639
G3	CGIVHSMOEAEFQI	C(C(C(C(C=O)O)O)O)=O	80.3167	C5H8O5	148.037175	-3.003	-0.013	5	3	94.83	-3.095
G3	HTPZSALIZDTBIL	C(C(C(CO)(C)O)O)=O	63.1302	C5H10O4	134.05791	-1.8427	-0.036	4	3	77.76	-4.348
G3	KKLZOXZZESQNKR	C(CO)(CC(CO)O)=O	41.632	C5H10O4	134.05791	-1.5878	-0.033	4	3	77.76	-3.1844
G3	IGUZJYCAXLYZEE	C(C)(C(C(CO)O)O)=O	54.1943	C5H10O4	134.05791	-1.6829	-0.141	4	3	77.76	0.41635
G3	HIPAGLNATSXMFT	C(C(C(CO)O)C(C=O)O)=O	37.1439	C6H10O5	162.052825	-2.6896	-0.065	5	3	94.83	-3.2038
G3	JIDVIMQFVJVPPX	C(C(C(CN)O)O)=O	51.3108	C4H9NO3	119.058244	-2.6211	-0.003	4	3	83.55	-3.0054
G3	UQNPMNUVBRVOCQ	C(C(C(CO)O)N)=O	68.2186	C4H9NO3	119.058244	-2.6211	-0.003	4	3	83.55	-2.318
G3	UFYGCFHQAXXBCF	C(C(CCO)O)(O)=O	16.0805	C4H8O4	120.04226	-1.3388	-0.093	4	3	77.76	-2.4724
G3	KUSWJOPOFIZCSN	C(CC(C(O)=O)O)(CCO)=O	-0.303625	C6H10O5	162.052825	-1.483	-0.285	5	3	94.83	-1.6989
G3	ICELZWMGQRGTFX	C(C(CCC(CO)=O)O)(O)=O	33.2458	C6H10O5	162.052825	-1.483	-0.285	5	3	94.83	-5.2071
G3	LZWYDLFSHVJXCF	C(C(CC(C(C)=O)O)O)(O)=O	31.4766	C6H10O5	162.052825	-1.5781	-0.393	5	3	94.83	0.11316
G3	SLLURUDMWUFLKC	C(CC(CC(C(O)=O)O)O)=O	11.9257	C6H10O5	162.052825	-1.6641	-0.449	5	3	94.83	-2.6143
G3	FWTFAZWTXINKAL	C(C(CCO)(CC=O)O)(O)=O	17.4647	C6H10O5	162.052825	-1.6428	-0.18	5	3	94.83	-3.9357
G3	PUJKYDSEIJLNGJ	C(C(C)(CC(C=O)O)O)(O)=O	42.8092	C6H10O5	162.052825	-1.7379	-0.288	5	3	94.83	-1.9524
G3	PEPJGLGUVINFJT	C(C(C=CC(CO)O)O)(O)=O	52.6602	C6H10O5	162.052825	-1.704	-0.006	5	4	97.99	-0.16114
G3	HVTGQMWTDDUILK	C(CO)(C(CN)O)=O	58.5779	C4H9NO3	119.058244	-2.44	0.161	4	3	83.55	1.1617
G3	YVXXPGROVYTBAL	C(C(CC(CO)=O)O)(O)=O	19.3297	C5H8O5	148.037175	-1.9374	-0.015	5	3	94.83	-2.2187
G3	HDGNQJMIIPXNJZ	C(C(C(C(C)=O)O)O)(O)=O	39.1028	C5H8O5	148.037175	-2.0325	-0.123	5	3	94.83	1.8724
G3	JYPFTOPPKDHQEW	C(C(C(C=O)O)O)(O)=O	43.989	C4H6O5	134.021525	-2.5729	0.091	5	3	94.83	-1.2721
G3	VPNBLFIVNKFHGY	C(C)(C(CO)(C(C=O)O)O)=O	80.4227	C6H10O5	162.052825	-2.4413	0.042	5	3	94.83	-1.1921
G3	QJEBIWGZDFAUAU	C1(C(C(C(CO)C1O)O)O)=O	66.8591	C6H10O5	162.052825	-2.2121	0.012	5	4	97.99	-0.051205
G3	SABLHQLUOCAHMV	C(C(C(CO)O)=O)(CCO)=O	55.0341	C6H10O5	162.052825	-2.1864	0.045	5	3	94.83	-6.8601
G3	GYSCUAORHOFYBL	C(C(CO)=O)(C(CCO)O)=O	64.9399	C6H10O5	162.052825	-2.1864	0.045	5	3	94.83	-4.2019
G3	OUJNZICMUOLQGP	C(C(C(C(CCO)O)O)=O)=O	78.2117	C6H10O5	162.052825	-2.3675	-0.119	5	3	94.83	-3.4132
G3	TXOVMBDXFHTOKH	C(C(CO)O)(C(C(C)=O)O)=O	77.4676	C6H10O5	162.052825	-2.2815	-0.063	5	3	94.83	-0.28199
G3	PLFONWSYZWJLGP	C(C(C)O)(C(C(CO)=O)O)=O	76.5082	C6H10O5	162.052825	-2.2815	-0.063	5	3	94.83	0.39057
G3	BHIQKDNSGQRBRS	C(C(C(C(C(C)O)O)=O)O)=O	71.9774	C6H10O5	162.052825	-2.4626	-0.227	5	3	94.83	-2.3908
G3	RFTHSMAPWRIBGB	C(CC(C(C(CO)=O)O)N)=O	75.1575	C6H11NO4	161.068809	-2.7653	-0.195	5	3	100.62	-0.25821
G3	LBSWPIIXJVENJX	C(CO)(C(CC(CN)=O)O)=O	69.2394	C6H11NO4	161.068809	-2.5842	-0.031	5	3	100.62	2.4069
G3	XYVWFGWOGXGWEW	C(CO)(C(CC(CO)=O)N)=O	70.0433	C6H11NO4	161.068809	-2.5842	-0.031	5	3	100.62	-6.0415
G3	MQOIIDLQBLKSJB	C(C(CC(C(C=O)O)N)O)=O	63.0463	C6H11NO4	161.068809	-2.9464	-0.359	5	3	100.62	-2.5976
G3	CYYDRPQLYOGXNF	C(C(C(CN)O)=O)(CCO)=O	68.0053	C6H11NO4	161.068809	-2.5842	-0.031	5	3	100.62	-6.8427
G3	RLEACPXWXGVCIY	C(C(CN)=O)(C(CCO)O)=O	81.082	C6H11NO4	161.068809	-2.5842	-0.031	5	3	100.62	-4.9929
G3	XICDAJGFNFDKNY	C(C(CO)=O)(C(CCO)N)=O	79.7278	C6H11NO4	161.068809	-2.5842	-0.031	5	3	100.62	-8.6757
G3	FKQDVKIYSLALDL	C(C(C(C(CCO)N)O)=O)=O	88.6489	C6H11NO4	161.068809	-2.7653	-0.195	5	3	100.62	-3.1232
G3	APSVCGFBKMNGFG	C(C(CN)O)(CC(CO)=O)=O	49.4458	C6H11NO4	161.068809	-2.5842	-0.031	5	3	100.62	-7.1835
G3	IWQVOQJITVWGNM	C(C(CC(C(CN)=O)O)O)=O	81.4559	C6H11NO4	161.068809	-2.7653	-0.195	5	3	100.62	-2.365
G3	FZWXNVBNIUHICE	C(C(CC(C(CO)=O)O)N)=O	74.1311	C6H11NO4	161.068809	-2.7653	-0.195	5	3	100.62	-1.3913
G3	KFPHBTRJOUDHES	C(C(CN)O)(C(C(C)=O)O)=O	78.8792	C6H11NO4	161.068809	-2.6793	-0.139	5	3	100.62	-0.21873
G3	IPTQYDMFVRDNRC	C(C(C)O)(C(C(CN)=O)O)=O	92.6774	C6H11NO4	161.068809	-2.6793	-0.139	5	3	100.62	-0.4864
G3	QGBOPSNKMRUVJT	C(C(C)N)(C(C(CO)=O)O)=O	85.8253	C6H11NO4	161.068809	-2.6793	-0.139	5	3	100.62	0.72863
G3	SGYNUDGAOQZSCY	C(C(C(C(C(C)N)O)=O)O)=O	72.8252	C6H11NO4	161.068809	-2.8604	-0.303	5	3	100.62	-0.732
G3	ILMZHZLCMSJGEZ	C(CC(C(C(CN)O)=O)O)=O	63.6256	C6H11NO4	161.068809	-2.7653	-0.195	5	3	100.62	-1.1984
G3	KDSPLKNONIUZSZ	C(C(CC(C(CO)O)O)O)=O	71.7746	C6H12O5	164.068475	-2.3363	-0.068	5	4	97.99	-3.6175
G3	DWRCPJZTWDRHQM	C(C(CCO)O)(C(CO)O)=O	61.5085	C6H12O5	164.068475	-2.1552	0.096	5	4	97.99	-0.94635
G3	UQZTYCQHZBCWQZ	C(CO)(C(CC(CO)O)O)=O	61.5784	C6H12O5	164.068475	-2.1552	0.096	5	4	97.99	-2.5917
G3	UCLAXLMTPFNPGE	C(C(C(CO)O)O)(C(C)O)=O	77.2212	C6H12O5	164.068475	-2.2503	-0.012	5	4	97.99	-0.85732
G3	XHRNJZRZXZGBMY	C(CO)(C(C(CCO)O)O)=O	68.7629	C6H12O5	164.068475	-2.1552	0.096	5	4	97.99	-0.17952
G3	IJSMKXBGOVFUMR	C(C(CO)N)(CC(CO)=O)=O	58.845	C6H11NO4	161.068809	-2.5842	-0.031	5	3	100.62	-12.78
G3	HQHHOHPUFRRQRY	C(CCO)(C(C(CO)=O)N)=O	85.0173	C6H11NO4	161.068809	-2.5842	-0.031	5	3	100.62	-2.9811
G3	FCRVERXJFBCXEH	C(C)(C(C(C(CO)=O)O)N)=O	95.5623	C6H11NO4	161.068809	-2.6793	-0.139	5	3	100.62	-1.9992
G3	FFLOKKOCDOKDOG	C(C(C(C=O)O)N)(C(C)O)=O	100.917	C6H11NO4	161.068809	-2.8604	-0.303	5	3	100.62	-4.4835
G3	OEVVJWOUJIUREO	C(CC(C(C(CO)=O)N)O)=O	65.8143	C6H11NO4	161.068809	-2.7653	-0.195	5	3	100.62	-2.4713
G3	QOJKBNZXYZFGLT	C1(C(C(CO)O)OCC1O)=O	86.4437	C6H10O5	162.052825	-2.1839	0.014	5	3	86.99	0.59955
G3	NSEFGBGANVMEIR	C1(C(CC(C(CO)O)O1)O)=O	61.0542	C6H10O5	162.052825	-2.0417	-0.316	5	3	86.99	-1.9819
G3	TWOSIGGTFLLPLQ	C1(C(C(CO)OCC1O)O)=O	91.5856	C6H10O5	162.052825	-2.1266	0.014	5	3	86.99	0.2321
G3	GTGDSXQRKKKXQC	C1(C(CC(C(CO)O1)O)O)=O	451.688	C6H10O5	162.052825	-1.9844	-0.316	5	3	86.99	-1.0679
G3	SFZJIWQYYLRQLK	C1(C(CO)OC(CC1O)O)=O	428.15	C6H10O5	162.052825	-1.625	-0.199	5	3	86.99	1.2497
G3	YEVOKMDALIJSDL	C1(C(O)OC(CO)CC1O)=O	64.2002	C6H10O5	162.052825	-1.625	-0.199	5	3	86.99	-1.9261
