Index	Reagents	Products	Rule	Energy Change
257_0	['C(C(C)(CC=O)O)(O)=O']	['O', 'C(CC(C(O)=O)=C)=O']	Elimination2	2.92
259_0	['C(C(C)(CC=O)O)(O)=O']	['O', 'C(C=C(C(O)=O)C)=O']	Elimination2	0.4
261_0	['C(C(CO)(C(C)O)O)(O)=O']	['O', 'C(C(C=C)(CO)O)(O)=O']	Elimination2	2.09
263_0	['C(C(CO)(C(C(O)=O)(C)O)O)(O)=O']	['O', 'C(C(C(C(O)=O)=C)(CO)O)(O)=O']	Elimination2	2.92
265_0	['C(C(C)(C(C(C(O)=O)O)O)O)(O)=O']	['O', 'C(C(C(C(C(O)=O)=C)O)O)(O)=O']	Elimination2	2.92
267_0	['C1(C(C)(CC(C(O)=O)(O)O1)O)=O']	['O', 'C1(C(C=C(C(O)=O)O1)(C)O)=O']	Elimination2	-48.02
269_0	['C1(C(C)(CC(C(O)=O)(O)O1)O)=O']	['O', 'C(C1(C=C(C(O1)=O)C)O)(O)=O']	Elimination2	-48.02
271_0	['C1(C(C)(CC(C(O)=O)(O)O1)O)=O']	['O', 'C(C1(CC(C(O1)=O)=C)O)(O)=O']	Elimination2	-27.94
273_0	['C1(C(C)(CC(C(O1)=O)=O)O)=O']	['O', 'C1(C(C)=CC(C(O1)=O)=O)=O']	Elimination2	-48.02
275_0	['C1(C(C)(CC(C(O1)=O)=O)O)=O']	['O', 'C=C1C(OC(C(C1)=O)=O)=O']	Elimination2	-27.94
277_0	['O', 'C(CC(C)O)=O']	['CC(C(CO)O)O']	Hydration of C(=O)C	39.01
278_0	['O', 'C(CC(O)=O)=O']	['C(C(CO)O)(O)=O']	Hydration of C(=O)C	48.7
280_0	['O', 'C(C(CC(C)O)=O)(O)=O']	['C(C(C(C(C)O)O)O)(O)=O']	Hydration of C(=O)C	41.01
282_0	['O', 'C(C(C)(CC=O)O)(O)=O']	['C(C(C)(C(CO)O)O)(O)=O']	Hydration of C(=O)C	39.01
284_0	['O', 'C(CC(C(O)=O)=O)(O)=O']	['C(C(C(C(O)=O)O)O)(O)=O']	Hydration of C(=O)C	33.85
285_0	['O', 'C(C(O)=O)(CC(C(C)=O)=O)=O']	['C(C(C(C(C(C)=O)=O)O)O)(O)=O']	Hydration of C(=O)C	49.2
287_0	['O', 'C(C(O)=O)(CC(C(C)=O)=O)=O']	['C(C(CO)O)(CC(C(O)=O)=O)=O']	Hydration of C(=O)C	53.59
289_0	['O', 'C(C(O)=O)(CC(C(C)=O)=O)=O']	['C(C)(C(C(C(C(O)=O)=O)O)O)=O']	Hydration of C(=O)C	49.2
290_0	['O', 'C=C(C(O)=O)CC(C(O)=O)=O']	['C(C(C(C(C(O)=O)=C)O)O)(O)=O']	Hydration of C(=O)C	43.54
292_0	['O', 'C(C1(C)CC(C(O1)=O)=O)(O)=O']	['C(C1(C)C(C(C(O1)=O)O)O)(O)=O']	Hydration of C(=O)C	51.69
294_0	['O', 'C1(C(C)(CC(C(O1)=O)=O)O)=O']	['C1(C(C)(C(C(C(O1)=O)O)O)O)=O']	Hydration of C(=O)C	51.69
295_0	['O', 'C(C(C)=CC(C(O)=O)=O)(O)=O']	['C(C(C)(CC(C(O)=O)=O)O)(O)=O']	Hydration of C=C(O)	-0.4
297_0	['O', 'C(C(C)=CC(C(O)=O)=O)(O)=O']	['C(C(C)C(C(C(O)=O)=O)O)(O)=O']	Hydration of C=C(O)	3.69
298_0	['O', 'C=C(C(O)=O)CC(C(O)=O)=O']	['C(C(C)(CC(C(O)=O)=O)O)(O)=O']	Hydration of C=C(O)	-0.4
300_0	['O', 'C=C(C(O)=O)CC(C(O)=O)=O']	['C(C(CO)CC(C(O)=O)=O)(O)=O']	Hydration of C=C(O)	8.08
302_0	['C(C(C)(CC=O)O)(O)=O']	['C1(C(C)(CC(O)O1)O)=O']	Hemiacetal Formation for 5 membered rings	12.92
304_0	['C(C(O)=O)(CC(C(C)=O)=O)=O']	['C(C)(C1(CC(C(O1)=O)=O)O)=O']	Hemiacetal Formation for 5 membered rings	5.99
305_0	['C=C(C(O)=O)CC(C(O)=O)=O']	['C(C1(CC(C(O1)=O)=C)O)(O)=O']	Hemiacetal Formation for 5 membered rings	-16.6
307_0	['C(C1(C)CC(C(O1)=O)=O)(O)=O']	['C1(C2(C)CC(C(O2)=O)(O)O1)=O']	Hemiacetal Formation for 5 membered rings	24.89
309_0	['C(C(O)=O)(CC(C(C)=O)=O)=O']	['C1(C(C)(O)OC(C(C1)=O)=O)=O']	Hemiacetal Formation for 6 membered rings	-16.47
310_0	['C1(C(C)(CC(C(O)=O)(O)O1)O)=O']	['C(C(C)(CC(C(O)=O)=O)O)(O)=O']	Hemiacetal Formation for 5 membered rings, inverse	-11.74
311_0	['C(C(CC(C)O)=O)(O)=O']	['C(=O)=O', 'C(CC(C)O)=O']	Alpha-Keto Acid Decarboxylation	-52.53
312_0	['C(CC(C(O)=O)=O)(O)=O']	['C(=O)=O', 'C(CC(O)=O)=O']	Alpha-Keto Acid Decarboxylation	-69.38
313_0	['C(C(O)=O)(CC(C(C)=O)=O)=O']	['C(=O)=O', 'C(CC(C(C)=O)=O)=O']	Alpha-Keto Acid Decarboxylation	-52.53
314_0	['C(C(C)=CC(C(O)=O)=O)(O)=O']	['C(=O)=O', 'C(C=C(C(O)=O)C)=O']	Alpha-Keto Acid Decarboxylation	-52.53
315_0	['C=C(C(O)=O)CC(C(O)=O)=O']	['C(=O)=O', 'C(CC(C(O)=O)=C)=O']	Alpha-Keto Acid Decarboxylation	-50.0
317_0	['C(C(CC(C)O)=O)(O)=O']	['O', 'C1(C(OC(C)C1)=O)=O']	Ring Closure 5 membered O, O	-30.81
319_0	['C(CC(C(O)=O)=O)(O)=O']	['O', 'C1(CC(C(O1)=O)=O)=O']	Ring Closure 5 membered O, O	NaN
321_0	['C(C(CO)(C(C(O)=O)(C)O)O)(O)=O']	['O', 'C1(C(C)(C(C(O)=O)(CO1)O)O)=O']	Ring Closure 5 membered O, O	-31.91
323_0	['C(C(CO)(C(C(O)=O)(C)O)O)(O)=O']	['O', 'C1(C(CO)(C(C(O1)=O)(C)O)O)=O']	Ring Closure 5 membered O, O	-6.47
324_0	['C(C(C)(C(C(C(O)=O)O)O)O)(O)=O']	['O', 'C(C1(C)C(C(C(O1)=O)O)O)(O)=O']	Ring Closure 5 membered O, O	-12.95
326_0	['C(C(C)(C(C(C(O)=O)O)O)O)(O)=O']	['O', 'C1(C(C)(C(C(C(O)=O)O1)O)O)=O']	Ring Closure 5 membered O, O	-25.95
327_0	['C1(C(C)(CC(C(O)=O)(O)O1)O)=O']	['O', 'C1(C2(C)CC(C(O2)=O)(O)O1)=O']	Ring Closure 5 membered O, O	-10.47
328_0	['C1(C(C)(CC(C(O1)=O)=O)O)=O']	['C(C1(C)CC(C(O1)=O)=O)(O)=O']	Ring Closure 5 membered O, O	-9.59
329_0	['C=C(C(O)=O)CC(C(O)=O)=O']	['O', 'C=C1C(OC(C(C1)=O)=O)=O']	Ring Closure 6 membered O, O	-42.37
330_0	['C(C(C)(C(C(C(O)=O)O)O)O)(O)=O']	['O', 'C1(C(C)(C(C(C(O1)=O)O)O)O)=O']	Ring Closure 6 membered O, O	-3.35
332_0	['C(C(C(C)O)C(C(CO)=O)O)=O']	['C1(C(C(C(C1O)O)C(C)O)O)=O']	Aldol Condensation	-94.99
332_1	['C(C(C(C)O)C(C(CO)=O)O)=O']	['C1(C(C(C(C1O)O)C(C)O)O)=O']	Knoevenagel H	-94.99
334_0	['C(C(C=O)C(C(CO)=O)O)(O)=O']	['C(C1C(C(C(C1O)=O)O)O)(O)=O']	Aldol Condensation	-94.99
334_1	['C(C(C=O)C(C(CO)=O)O)(O)=O']	['C(C1C(C(C(C1O)=O)O)O)(O)=O']	Knoevenagel H	-94.99
336_0	['C(C(C(C(C(C)=O)=O)CO)=O)(O)=O']	['C(C1(CC(C(C1CO)=O)=O)O)(O)=O']	Aldol Condensation	-91.01
337_0	['C(C(CC(C(CCO)=O)=O)=O)(O)=O']	['C(C1(CC(C(C1CO)=O)=O)O)(O)=O']	Aldol Condensation	-91.93
337_1	['C(C(CC(C(CCO)=O)=O)=O)(O)=O']	['C(C1(CC(C(C1CO)=O)=O)O)(O)=O']	Knoevenagel C	-91.93
339_0	['C(CO)(C(C(C(C=O)=O)O)O)=O']	['C1(C(C(C(C(C1O)O)=O)O)O)=O']	Aldol Condensation	-119.95
339_1	['C(CO)(C(C(C(C=O)=O)O)O)=O']	['C1(C(C(C(C(C1O)O)=O)O)O)=O']	Knoevenagel H	-119.95
341_0	['C(CO)(C(C(C(C=O)=O)O)O)=O']	['C(C1(C(C(C(C1O)=O)O)O)O)=O']	Aldol Condensation	-98.67
341_1	['C(CO)(C(C(C(C=O)=O)O)O)=O']	['C(C1(C(C(C(C1O)=O)O)O)O)=O']	Knoevenagel H	-98.67
343_0	['C(CC(C(CO)=O)O)=O']	['C1(C(C(CC1O)O)O)=O']	Aldol Condensation	-88.42
343_1	['C(CC(C(CO)=O)O)=O']	['C1(C(C(CC1O)O)O)=O']	Knoevenagel H	-88.42
345_0	['C(CO)(C(CC(C(O)=O)=O)O)=O']	['C(C1(CC(C(C1O)=O)O)O)(O)=O']	Aldol Condensation	-89.59
345_1	['C(CO)(C(CC(C(O)=O)=O)O)=O']	['C(C1(CC(C(C1O)=O)O)O)(O)=O']	Knoevenagel H	-89.59
347_0	['C(CC(C(C)=O)=O)=O']	['C1(C(CC(C1)O)=O)=O']	Aldol Condensation	-86.52
348_0	['C(C(C)=O)(OC(C(C)=O)=O)=O']	['C1(C(C)(CC(C(O1)=O)=O)O)=O']	Aldol Condensation	NaN
350_0	['C(C)(C(C(C(C(O)=O)=O)O)O)=O']	['C(C1(C(C(C(C1)=O)O)O)O)(O)=O']	Aldol Condensation	-85.2
352_0	['C(C)(C1(CC(C(O1)=O)=O)O)=O']	['C1(C2(CC(C(C2)=O)(O)O1)O)=O']	Aldol Condensation	-70.87
354_0	['C(C(CO)C(C)O)=O', 'C(CCO)=O']	['C(C(CO)C(C(CO)C(C)O)O)=O']	Aldol Condensation	-3.62
354_1	['C(C(CO)C(C)O)=O', 'C(CCO)=O']	['C(C(CO)C(C(CO)C(C)O)O)=O']	Knoevenagel C	-3.62
356_0	['C(C(CO)C(C)O)=O', 'C(CC=C)=O']	['C(C(C=C)C(C(CO)C(C)O)O)=O']	Aldol Condensation	-3.62
358_0	['C(C(C=O)CO)(O)=O', 'C(CCO)=O']	['C(C(CO)C(C(C=O)CO)O)(O)=O']	Aldol Condensation	-3.62
358_1	['C(C(C=O)CO)(O)=O', 'C(CCO)=O']	['C(C(CO)C(C(C=O)CO)O)(O)=O']	Knoevenagel C	-3.62
360_0	['C(C(C=O)CO)(O)=O', 'C(CC=C)=O']	['C(C(C=C)C(C(C(O)=O)CO)O)=O']	Aldol Condensation	-3.62
362_0	['C(C(C(CO)O)=O)=O', 'C(CCO)=O']	['C(C(CO)C(C(C(CO)O)=O)O)=O']	Aldol Condensation	-3.62
362_1	['C(C(C(CO)O)=O)=O', 'C(CCO)=O']	['C(C(CO)C(C(C(CO)O)=O)O)=O']	Knoevenagel C	-3.62
364_0	['C(C(C(CO)O)=O)=O', 'C(CCO)=O']	['C(C(CO)C(C=O)(C(CO)O)O)=O']	Aldol Condensation	1.02
364_1	['C(C(C(CO)O)=O)=O', 'C(CCO)=O']	['C(C(CO)C(C=O)(C(CO)O)O)=O']	Knoevenagel C	1.02
366_0	['C(C(C(CO)O)=O)=O', 'C(CC=C)=O']	['C(C(C=C)C(C(C(CO)O)=O)O)=O']	Aldol Condensation	-3.62
368_0	['C(C(C(CO)O)=O)=O', 'C(CC=C)=O']	['C(C(C=C)C(C=O)(C(CO)O)O)=O']	Aldol Condensation	1.02
370_0	['C(CC(CC(C)O)O)=O', 'C(C=O)=O']	['C(C(C(CC(C)O)O)C(C=O)O)=O']	Aldol Condensation	-3.62
370_1	['C(CC(CC(C)O)O)=O', 'C(C=O)=O']	['C(C(C(CC(C)O)O)C(C=O)O)=O']	Knoevenagel C	-3.62
372_0	['C(CC(CC=O)O)(O)=O', 'C(C=O)=O']	['C(CC(C(C=O)C(C=O)O)O)(O)=O']	Aldol Condensation	-3.62
372_1	['C(CC(CC=O)O)(O)=O', 'C(C=O)=O']	['C(CC(C(C=O)C(C=O)O)O)(O)=O']	Knoevenagel C	-3.62
374_0	['C(CC(C(CO)=O)O)=O', 'C(C=O)=O']	['C(C(C(C=O)C(C(CO)=O)O)O)=O']	Aldol Condensation	-3.62
374_1	['C(CC(C(CO)=O)O)=O', 'C(C=O)=O']	['C(C(C(C=O)C(C(CO)=O)O)O)=O']	Knoevenagel C	-3.62
376_0	['C(CC(C(CO)=O)O)=O', 'C(C=O)=O']	['C(C(C(C(C(CC=O)O)=O)O)O)=O']	Aldol Condensation	-10.35
376_1	['C(CC(C(CO)=O)O)=O', 'C(C=O)=O']	['C(C(C(C(C(CC=O)O)=O)O)O)=O']	Knoevenagel H	-10.35
378_0	['C(C(CO)(CC=O)O)=O', 'C(C=O)=O']	['C(C(C(C=O)C(C=O)(CO)O)O)=O']	Aldol Condensation	-3.62
378_1	['C(C(CO)(CC=O)O)=O', 'C(C=O)=O']	['C(C(C(C=O)C(C=O)(CO)O)O)=O']	Knoevenagel C	-3.62
380_0	['C(CCO)=O', 'C(CCO)=O']	['C(C(CO)C(CCO)O)=O']	Aldol Condensation	-3.62
380_1	['C(CCO)=O', 'C(CCO)=O']	['C(C(CO)C(CCO)O)=O']	Knoevenagel C	-3.62
382_0	['C(CCO)=O', 'C(C(CCO)=O)(O)=O']	['C(C(CO)C(C(O)=O)(CCO)O)=O']	Aldol Condensation	1.02
382_1	['C(CCO)=O', 'C(C(CCO)=O)(O)=O']	['C(C(CO)C(C(O)=O)(CCO)O)=O']	Knoevenagel C	1.02
384_0	['C(CCO)=O', 'C(C(CCO)=O)(O)=O']	['C(C(C(CO)C(CCO)O)=O)(O)=O']	Aldol Condensation	-3.62
384_1	['C(CCO)=O', 'C(C(CCO)=O)(O)=O']	['C(C(C(CO)C(CCO)O)=O)(O)=O']	Knoevenagel C	-3.62
386_0	['C(CCO)=O', 'C(CC(C(C)=O)=O)=O']	['C(CC(C(C)=O)(C(C=O)CO)O)=O']	Aldol Condensation	9.21
386_1	['C(CCO)=O', 'C(CC(C(C)=O)=O)=O']	['C(CC(C(C)=O)(C(C=O)CO)O)=O']	Knoevenagel C	9.21
388_0	['C(CCO)=O', 'C(CC(C(C)=O)=O)=O']	['C(C(CO)C(C(CC=O)=O)(C)O)=O']	Aldol Condensation	-3.62
388_1	['C(CCO)=O', 'C(CC(C(C)=O)=O)=O']	['C(C(CO)C(C(CC=O)=O)(C)O)=O']	Knoevenagel C	-3.62
390_0	['C(CCO)=O', 'C(CC(C(C)=O)=O)=O']	['C(C(CO)C(CC(C(C)=O)=O)O)=O']	Aldol Condensation	4.57
390_1	['C(CCO)=O', 'C(CC(C(C)=O)=O)=O']	['C(C(CO)C(CC(C(C)=O)=O)O)=O']	Knoevenagel C	4.57
392_0	['C(CCO)=O', 'C(CC(C(C)=O)=O)=O']	['C(C(C(C(C)=O)=O)C(CCO)O)=O']	Aldol Condensation	-6.87
392_1	['C(CCO)=O', 'C(CC(C(C)=O)=O)=O']	['C(C(C(C(C)=O)=O)C(CCO)O)=O']	Knoevenagel C	-6.87
394_0	['C(CCO)=O', 'C(CC(C(C)=O)=O)=O']	['C(CC(C(CC(CCO)O)=O)=O)=O']	Aldol Condensation	-5.96
396_0	['C(CCO)=O', 'C(C=O)=O']	['C(C(CO)C(C=O)O)=O']	Aldol Condensation	-3.62
396_1	['C(CCO)=O', 'C(C=O)=O']	['C(C(CO)C(C=O)O)=O']	Knoevenagel C	-3.62
398_0	['C(CCO)=O', 'C(C(C=O)O)=O']	['C(C(CO)C(C(C=O)O)O)=O']	Aldol Condensation	57.98
398_1	['C(CCO)=O', 'C(C(C=O)O)=O']	['C(C(CO)C(C(C=O)O)O)=O']	Knoevenagel C	57.98
400_0	['C(CCO)=O', 'C(CO)(CO)=O']	['C(C(CO)C(CO)(CO)O)=O']	Aldol Condensation	1.2
400_1	['C(CCO)=O', 'C(CO)(CO)=O']	['C(C(CO)C(CO)(CO)O)=O']	Knoevenagel C	1.2
402_0	['C(CCO)=O', 'C(CO)(CO)=O']	['C(CO)(C(C(CCO)O)O)=O']	Aldol Condensation	-10.17
402_1	['C(CCO)=O', 'C(CO)(CO)=O']	['C(CO)(C(C(CCO)O)O)=O']	Knoevenagel H	-10.17
404_0	['C(CCO)=O', 'C(C(CO)=O)(O)=O']	['C(C(CO)C(C(O)=O)(CO)O)=O']	Aldol Condensation	-11.45
404_1	['C(CCO)=O', 'C(C(CO)=O)(O)=O']	['C(C(CO)C(C(O)=O)(CO)O)=O']	Knoevenagel C	-11.45
406_0	['C(CCO)=O', 'C(C(CO)=O)(O)=O']	['C(C(C(C(CCO)O)O)=O)(O)=O']	Aldol Condensation	-22.82
406_1	['C(CCO)=O', 'C(C(CO)=O)(O)=O']	['C(C(C(C(CCO)O)O)=O)(O)=O']	Knoevenagel H	-22.82
408_0	['C(CCO)=O', 'C(C(C=O)(C)O)(O)=O']	['C(C(CO)C(C(C(O)=O)(C)O)O)=O']	Aldol Condensation	-3.62
408_1	['C(CCO)=O', 'C(C(C=O)(C)O)(O)=O']	['C(C(CO)C(C(C(O)=O)(C)O)O)=O']	Knoevenagel C	-3.62
410_0	['C(CCO)=O', 'C(C(C=O)O)(O)=O']	['C(C(CO)C(C(C(O)=O)O)O)=O']	Aldol Condensation	-15.67
410_1	['C(CCO)=O', 'C(C(C=O)O)(O)=O']	['C(C(CO)C(C(C(O)=O)O)O)=O']	Knoevenagel C	-15.67
412_0	['C(CCO)=O', 'C(C)=CC=O']	['C(C(CO)C(C=CC)O)=O']	Aldol Condensation	-3.62
412_1	['C(CCO)=O', 'C(C)=CC=O']	['C(C(CO)C(C=CC)O)=O']	Knoevenagel C	-3.62
414_0	['C(CCO)=O', 'C(CC=C)=O']	['C(C(CO)C(CC=C)O)=O']	Aldol Condensation	-3.62
414_1	['C(CCO)=O', 'C(CC=C)=O']	['C(C(CO)C(CC=C)O)=O']	Knoevenagel C	-3.62
416_0	['C(CCO)=O', 'C(CC=C)=O']	['C(C(C=C)C(CCO)O)=O']	Aldol Condensation	-3.62
418_0	['C(CCO)=O', 'C(C)=CC(C(O)=O)=O']	['C(C(CO)C(C(O)=O)(C=CC)O)=O']	Aldol Condensation	1.02
418_1	['C(CCO)=O', 'C(C)=CC(C(O)=O)=O']	['C(C(CO)C(C(O)=O)(C=CC)O)=O']	Knoevenagel C	1.02
420_0	['C(CCO)=O', 'C=CCC(C(O)=O)=O']	['C(C(CO)C(C(O)=O)(CC=C)O)=O']	Aldol Condensation	3.55
420_1	['C(CCO)=O', 'C=CCC(C(O)=O)=O']	['C(C(CO)C(C(O)=O)(CC=C)O)=O']	Knoevenagel C	3.55
422_0	['C(CCO)=O', 'C=CCC(C(O)=O)=O']	['C=CC(C(C(O)=O)=O)C(CCO)O']	Aldol Condensation	-6.87
424_0	['C(CCO)=O', 'C(CC(C(O)=O)=C)=O']	['C(C(CO)C(CC(C(O)=O)=C)O)=O']	Aldol Condensation	-3.62
424_1	['C(CCO)=O', 'C(CC(C(O)=O)=C)=O']	['C(C(CO)C(CC(C(O)=O)=C)O)=O']	Knoevenagel C	-3.62
426_0	['C(CCO)=O', 'C(CC(C(O)=O)=C)=O']	['C(C(C(C(O)=O)=C)C(CCO)O)=O']	Aldol Condensation	-3.62
428_0	['C(CCO)=O', 'C(C=C(C(O)=O)C)=O']	['C(C(CO)C(C=C(C(O)=O)C)O)=O']	Aldol Condensation	-3.62
428_1	['C(CCO)=O', 'C(C=C(C(O)=O)C)=O']	['C(C(CO)C(C=C(C(O)=O)C)O)=O']	Knoevenagel C	-3.62
430_0	['C(CCO)=O', 'C1(C(OC(C)C1)=O)=O']	['C(C(CO)C1(C(OC(C)C1)=O)O)=O']	Aldol Condensation	14.96
430_1	['C(CCO)=O', 'C1(C(OC(C)C1)=O)=O']	['C(C(CO)C1(C(OC(C)C1)=O)O)=O']	Knoevenagel C	14.96
432_0	['C(CCO)=O', 'C1(C(OC(C)C1)=O)=O']	['C1(C(C(C(C)O1)C(CCO)O)=O)=O']	Aldol Condensation	-10.2
432_1	['C(CCO)=O', 'C1(C(OC(C)C1)=O)=O']	['C1(C(C(C(C)O1)C(CCO)O)=O)=O']	Knoevenagel C	-10.2
434_0	['C(CCO)=O', 'C1(CC(C(O1)=O)=O)=O']	['C1(CC(C(O1)=O)(C(C=O)CO)O)=O']	Aldol Condensation	NaN
434_1	['C(CCO)=O', 'C1(CC(C(O1)=O)=O)=O']	['C1(CC(C(O1)=O)(C(C=O)CO)O)=O']	Knoevenagel C	NaN
436_0	['C(CCO)=O', 'C1(CC(C(O1)=O)=O)=O']	['C1(C(C(C(O1)=O)=O)C(CCO)O)=O']	Aldol Condensation	NaN
436_1	['C(CCO)=O', 'C1(CC(C(O1)=O)=O)=O']	['C1(C(C(C(O1)=O)=O)C(CCO)O)=O']	Knoevenagel C	NaN
438_0	['C(C(CCO)=O)(O)=O', 'C(C=O)=O']	['C(C(C(C(C(O)=O)=O)CO)O)=O']	Aldol Condensation	-3.62
438_1	['C(C(CCO)=O)(O)=O', 'C(C=O)=O']	['C(C(C(C(C(O)=O)=O)CO)O)=O']	Knoevenagel C	-3.62
440_0	['C(C(CCO)=O)(O)=O', 'C(C)=CC=O']	['C(C)=CC(C(C(C(O)=O)=O)CO)O']	Aldol Condensation	-3.62
440_1	['C(C(CCO)=O)(O)=O', 'C(C)=CC=O']	['C(C)=CC(C(C(C(O)=O)=O)CO)O']	Knoevenagel C	-3.62
442_0	['C(C(CCO)=O)(O)=O', 'C(CC=C)=O']	['C=CCC(C(C(C(O)=O)=O)CO)O']	Aldol Condensation	-3.62
442_1	['C(C(CCO)=O)(O)=O', 'C(CC=C)=O']	['C=CCC(C(C(C(O)=O)=O)CO)O']	Knoevenagel C	-3.62
444_0	['C(C(CCO)=O)(O)=O', 'C(CC=C)=O']	['C(C(C=C)C(C(O)=O)(CCO)O)=O']	Aldol Condensation	1.02
446_0	['C(CC(C(C)=O)=O)=O', 'C(C=O)=O']	['C(C(C(C(C)=O)=O)C(C=O)O)=O']	Aldol Condensation	-6.87
446_1	['C(CC(C(C)=O)=O)=O', 'C(C=O)=O']	['C(C(C(C(C)=O)=O)C(C=O)O)=O']	Knoevenagel C	-6.87
448_0	['C(CC(C(C)=O)=O)=O', 'C(C=O)=O']	['C(CC(C(CC(C=O)O)=O)=O)=O']	Aldol Condensation	-5.96
450_0	['C(CC(C(C)=O)=O)=O', 'C(C)=CC=O']	['C(C(C(C(C)=O)=O)C(C=CC)O)=O']	Aldol Condensation	-6.87
450_1	['C(CC(C(C)=O)=O)=O', 'C(C)=CC=O']	['C(C(C(C(C)=O)=O)C(C=CC)O)=O']	Knoevenagel C	-6.87
452_0	['C(CC(C(C)=O)=O)=O', 'C(C)=CC=O']	['C(CC(C(CC(C=CC)O)=O)=O)=O']	Aldol Condensation	-5.96
454_0	['C(CC(C(C)=O)=O)=O', 'C(CC=C)=O']	['C(C(C(C(C)=O)=O)C(CC=C)O)=O']	Aldol Condensation	-6.87
454_1	['C(CC(C(C)=O)=O)=O', 'C(CC=C)=O']	['C(C(C(C(C)=O)=O)C(CC=C)O)=O']	Knoevenagel C	-6.87
456_0	['C(CC(C(C)=O)=O)=O', 'C(CC=C)=O']	['C(CC(C(CC(CC=C)O)=O)=O)=O']	Aldol Condensation	-5.96
458_0	['C(CC(C(C)=O)=O)=O', 'C(CC=C)=O']	['C(C(C=C)C(C(C)=O)(CC=O)O)=O']	Aldol Condensation	9.21
460_0	['C(CC(C(C)=O)=O)=O', 'C(CC=C)=O']	['C(CC(C(C)(C(C=O)C=C)O)=O)=O']	Aldol Condensation	-3.62
462_0	['C(CC(C(C)=O)=O)=O', 'C(CC=C)=O']	['C(C(C=C)C(CC(C(C)=O)=O)O)=O']	Aldol Condensation	4.57
464_0	['C(C(CO)=O)(C(C)O)=O', 'C(C=O)=O']	['C(C(C(C(C(C(C)O)=O)=O)O)O)=O']	Aldol Condensation	-10.35
464_1	['C(C(CO)=O)(C(C)O)=O', 'C(C=O)=O']	['C(C(C(C(C(C(C)O)=O)=O)O)O)=O']	Knoevenagel H	-10.35
466_0	['C(C(C(CO)=O)=O)(O)=O', 'C(C=O)=O']	['C(C(C(C(C(C(O)=O)=O)=O)O)O)=O']	Aldol Condensation	-10.35
466_1	['C(C(C(CO)=O)=O)(O)=O', 'C(C=O)=O']	['C(C(C(C(C(C(O)=O)=O)=O)O)O)=O']	Knoevenagel H	-10.35
468_0	['C(C=O)=O', 'C(CO)(CO)=O']	['C(C(C(C(CO)=O)O)O)=O']	Aldol Condensation	-10.17
468_1	['C(C=O)=O', 'C(CO)(CO)=O']	['C(C(C(C(CO)=O)O)O)=O']	Knoevenagel H	-10.17
470_0	['C(C=O)=O', 'C(C(CO)=O)(O)=O']	['C(C(C(C(C(O)=O)=O)O)O)=O']	Aldol Condensation	-22.82
470_1	['C(C=O)=O', 'C(C(CO)=O)(O)=O']	['C(C(C(C(C(O)=O)=O)O)O)=O']	Knoevenagel H	-22.82
472_0	['C(C=O)=O', 'C(C(C(C)=O)CO)(O)=O']	['C(CC(C=O)O)(C(C(O)=O)CO)=O']	Aldol Condensation	-5.96
474_0	['C(C=O)=O', 'C(CC=C)=O']	['C(C(C=C)C(C=O)O)=O']	Aldol Condensation	-3.62
476_0	['C(C=O)=O', 'C=CCC(C(O)=O)=O']	['C(C(C(C=C)C(C(O)=O)=O)O)=O']	Aldol Condensation	-6.87
478_0	['C(C=O)=O', 'C(CC(C(O)=O)=C)=O']	['C(C(C(C(O)=O)=C)C(C=O)O)=O']	Aldol Condensation	-3.62
480_0	['C(C=O)=O', 'C=C1C(OC(C(C1)=O)=O)=O']	['C(C(C1C(C(OC(C1=C)=O)=O)=O)O)=O']	Aldol Condensation	-10.2
482_0	['C(C=O)=O', 'C1(C(OC(C)C1)=O)=O']	['C(C(C1C(C(OC1C)=O)=O)O)=O']	Aldol Condensation	-10.2
482_1	['C(C=O)=O', 'C1(C(OC(C)C1)=O)=O']	['C(C(C1C(C(OC1C)=O)=O)O)=O']	Knoevenagel C	-10.2
484_0	['C(C=O)=O', 'C1(CC(C(O1)=O)=O)=O']	['C1(C(C(C(O1)=O)=O)C(C=O)O)=O']	Aldol Condensation	NaN
484_1	['C(C=O)=O', 'C1(CC(C(O1)=O)=O)=O']	['C1(C(C(C(O1)=O)=O)C(C=O)O)=O']	Knoevenagel C	NaN
486_0	['C(C(C=O)O)=O', 'C(CO)(CO)=O']	['C(C(C(C(C(CO)=O)O)O)O)=O']	Aldol Condensation	51.42
486_1	['C(C(C=O)O)=O', 'C(CO)(CO)=O']	['C(C(C(C(C(CO)=O)O)O)O)=O']	Knoevenagel H	51.42
488_0	['C(C(C=O)O)=O', 'C(C(CO)=O)(O)=O']	['C(C(C(C(C(C(O)=O)=O)O)O)O)=O']	Aldol Condensation	38.77
488_1	['C(C(C=O)O)=O', 'C(C(CO)=O)(O)=O']	['C(C(C(C(C(C(O)=O)=O)O)O)O)=O']	Knoevenagel H	38.77
490_0	['C(C(C=O)O)=O', 'C(CC=C)=O']	['C(C(C=C)C(C(C=O)O)O)=O']	Aldol Condensation	57.98
492_0	['C(CO)(CO)=O', 'C(CO)(CO)=O']	['C(CO)(C(C(CO)(CO)O)O)=O']	Aldol Condensation	-5.35
492_1	['C(CO)(CO)=O', 'C(CO)(CO)=O']	['C(CO)(C(C(CO)(CO)O)O)=O']	Knoevenagel H	-5.35
