Smiles	Canonical Code
C(C(C(CO)(C)O)C(C(C)=O)O)=O	e40d94d0edcf5462
C(CC(C(C)(CC(CO)=O)O)O)=O	ea656b421e3f2c73
C(C)(C(CC(CC(CO)=O)O)O)=O	f185aa247add3712
C(CC(C(C)(C(C(C)=O)O)O)O)=O	1f8005b9894bb277
C(C)(C(C(CC(C(C)=O)O)O)O)=O	2177e2fd697f837b
C(C(CC(C(CC=O)O)=O)O)(O)=O	2ea8503578813e9b
C(C(C(C=O)C(C(C)=O)O)O)(O)=O	c9f621dffc12151f
C(C(C(C)O)C(CC(C)O)O)=O	f560bd8ebea3dc15
C(C(C(C)O)C(CCO)O)=O	634ea56b5ebe6484
C(C(CO)C(CC(C)O)O)=O	e053db8ec020768d
C(C(C(C)O)C(C(C(C)O)O)O)=O	a4a927fec699ff75
C(C(C(C)O)C(CC(CO)O)O)=O	95f04adcf06dec29
C(C(C(CO)O)C(CC(C)O)O)=O	5a211c4501eeb096
C(C(C(C)O)C(C(CO)=O)O)=O	fb9ed148d9286047
C(C(C(C)O)C(C=O)(CO)O)=O	3b7aa88855c60715
C(C(C(C(CC(C)O)O)O)=O)=O	e1037e9f99d9b806
C(C(C(C)O)C(C(C)=O)(CO)O)=O	1f1a8a41d9185486
C(C(C(C)O)C(C(CO)=O)(C)O)=O	108178399045e5dc
C(C(C)=O)(C(C(CC(C)O)O)O)=O	7d9467bc0a80874f
C(C(CO)=O)(CC(CC(C)O)O)=O	aa4a6045f5c5ce6c
C(C(C(C)O)C(C)(CO)O)=O	22c8f6c8d9cc9540
C(CO)(CC(CC(C)O)O)=O	c5e312996a0d2d5a
C(C)(C(C(CC(C)O)O)O)=O	2be33650d8ec3f71
C(C(C(C)O)C(C)(C(CO)O)O)=O	4effd4b7393507a2
C(C(CO)O)(CC(CC(C)O)O)=O	d38e4d390f1b5c75
C(C(C(C)O)C(CO)(CCO)O)=O	71d93940ed0c2e8f
C(C(C(CC(C)O)O)O)(CCO)=O	da5f4e1721259523
C(CO)(C(CO)C(CC(C)O)O)=O	317de0cc4b4995d0
C(C(C(CC(O)=O)O)C(C)O)=O	78b08171cf038937
C(C(C=O)C(CC(C)O)O)(O)=O	4c09c99a6893da80
C(C(C(C)O)C(C(O)=O)(C)O)=O	87503fb75e104b5e
C(C(CC(CC(C)O)O)=O)(O)=O	3607967c3dbc7f8a
C(C(C(C)O)C1(COCC1O)O)=O	71b4bf1172ff4e5b
C1(C(C(CC(C)O)O)OCC1O)=O	b8c96758c47e9a13
C(C(C(C)O)C1(C(O)OCC1)O)=O	d1c86c723ed9e30f
C1(C(O)OCC1C(CC(C)O)O)=O	c81f69efd670f09c
C(C(C(C)O)C1(COC(C1)O)O)=O	4b8a5bce2ae3bbf4
C1(COC(C1C(CC(C)O)O)O)=O	11a9c18a5174263c
C1(C(C(CC(C)O)O)OC(C1)O)=O	14267ba0141ae7c4
C(C(C=C)(C(C=O)C(C)O)O)=O	f5d6633d7e9165ed
C(C(C(C)O)C(C(C=C)=O)O)=O	ed865ea8409be62c
C(C(C(C)O)C(C=CC=O)O)=O	79acb33470bba7aa
C(C(C(C)O)C(C=O)(C(C)O)O)=O	bc35b15165b54071
C(C(C(C)O)C(C(C(C)O)=O)O)=O	72be0b7dde6a8ae8
C(C(C(C(CCO)O)O)C(C)O)=O	2a78fd0bae18e219
C(C(C(C)O)C(C(O)=O)O)=O	a3b95138fd4abd77
C(C(CO)C(C(C=O)CO)O)=O	d19ccd442a83ce99
C(C(CO)C(C(C(C=O)=O)O)O)=O	247d732dee96c368
C(C(CO)C(CC(CO)=O)O)=O	f4768c5b13e5f7b1
C(C(CO)C(C(C(C)=O)O)O)=O	5225e231a039bbc0
C(C(C=O)C(C(C=O)CO)O)(O)=O	9219a2367a78e850
C(C(CO)C(CC(C(O)=O)=O)O)=O	4237cf61541cd440
C(C(CO)C(CCO)O)=O	a13ed9dc388f49b2
C(C(CO)C(C(C(C=O)O)O)O)=O	a84dd0109d9d8135
C(C(CO)C(C(C(C)O)O)O)=O	acf734ad6a74ec9f
C(C(CO)C(CC(CO)O)O)=O	86de88f651b55923
C(C(C(CO)O)C(CCO)O)=O	f1200d742a8f180d
C(C(CO)C(C(CO)=O)O)=O	963f46abd7471cca
C(C(CO)C(C=O)(CO)O)=O	4ca277c2a888b326
C(C(C(C(CCO)O)O)=O)=O	8c7f90fc14a5b9f1
C(C(CO)C(C=O)(C(CO)O)O)=O	3c86c31924e7187d
C(C(CO)C(C(C(CO)O)=O)O)=O	80654d81a6128616
C(C(CO)C(C(C)=O)(CO)O)=O	d94aa69ff69d9ec
C(C(CO)C(C(CO)=O)(C)O)=O	4c11a321d3c82fd5
C(C(C)=O)(C(C(CCO)O)O)=O	3841f6502848cd3
C(C(CO)=O)(CC(CCO)O)=O	4bea0436ee2dd1bf
C(C(CO)C(C)(CO)O)=O	bf77e90c060e0971
C(CO)(CC(CCO)O)=O	aa46374be47a1976
C(C)(C(C(CCO)O)O)=O	7ac59adbf0b1df31
C(C(CO)C(C)(C(CO)O)O)=O	f6880753ba6cf52e
C(C(CO)O)(CC(CCO)O)=O	f0c5e0ac94a94449
C(C(CO)C(CO)(CCO)O)=O	49ce0e2629636a5d
C(C(C(CCO)O)O)(CCO)=O	ec29c368a4284890
C(CO)(C(CO)C(CCO)O)=O	ca863ef56582a26b
C(C(CO)C(CC(O)=O)O)=O	de7540a1ab18c194
C(C(C=O)C(CCO)O)(O)=O	90eeaac78bc225f1
C(C(CO)C(C(O)=O)(C)O)=O	fcab852b2b452efb
C(C(CC(CCO)O)=O)(O)=O	c16b4a8cd39bfa40
C(C(CO)C(C(O)=O)(CCO)O)=O	894ca94837e83432
C(C(C(CO)C(CCO)O)=O)(O)=O	c34bff365e2979b8
C(C(CO)C(CC(C(O)=O)O)O)=O	87160d1bb5b09a7b
C(C(C(CCO)O)C(C(O)=O)O)=O	abd1a54042d9e02a
C(C(CO)C(CO)(CC(O)=O)O)=O	b415c647724390e9
C(C(C(CO)=O)C(CCO)O)(O)=O	242ec18e03115d56
C(CC(C(C(CCO)O)O)=O)(O)=O	3abbf253acacda26
C(C(CO)C(C)(C(C(O)=O)O)O)=O	9e87aa2c19e8c345
C(C(C(CC(CCO)O)=O)O)(O)=O	89b4eb873820483
C(C(CO)C1(COCC1O)O)=O	d87327c2b8cc392
C1(C(C(CCO)O)OCC1O)=O	8bfb624beac3155
C(C(CO)C1(C(O)OCC1)O)=O	70bcb47087cf7c79
C1(C(O)OCC1C(CCO)O)=O	34eb703d97d6b832
C(C(CO)C1(COC(C1)O)O)=O	e790eddd4a283a82
C1(COC(C1C(CCO)O)O)=O	48b87b1e3a0d781d
C1(C(C(CCO)O)OC(C1)O)=O	678de2107482f41d
C(C(C=C)(C(C=O)CO)O)=O	fa1a54e6e3d55ea2
C(C(CO)C(C(C=C)=O)O)=O	69eb44aa66169054
C(C(CO)C(C=CC=O)O)=O	1c6018a84573597b
C(C(CO)C(C=O)(C(C)O)O)=O	80f3f4d1ab54462d
C(C(CO)C(C(C(C)O)=O)O)=O	9aa8bf220e44cb69
C(C(CO)C(C(CCO)O)O)=O	b8a5156757344f63
C(C(CO)C(C(O)=O)O)=O	6bf10ea05a6f160e
C(C(CO)C(C(CC(O)=O)O)O)=O	7e68fab0c821766e
C(C(C(C(CC(CO)=O)O)O)O)=O	bea9bf4559eb288a
C(C(C(C(C(C(C)=O)O)O)O)O)=O	d9e4b3c70d4a704
C(C(C(C(C(C(C)O)O)O)O)=O)=O	5931b8ff88221270
C(CO)(CC(C(C(C)O)O)O)=O	f3793d3fa7c693e1
C(C)(C(C(C(C(C)O)O)O)O)=O	990bc542d03c3787
C(C(C=O)C(C(C(C)O)O)O)(O)=O	22f573f5911ce878
C(C(CC(C(C(C)O)O)O)=O)(O)=O	9c6e0877d8ccc21f
C(C(C(CO)O)C(C(CO)=O)O)=O	ca20e48811b005f4
C(C(C(CO)O)C(C=O)(CO)O)=O	9ab896042453bd88
C(C(C(C(CC(CO)O)O)O)=O)=O	87a3cbe910b5f5b
C(C(C(CO)O)C(C)(CO)O)=O	5f47c2ab499ef67
C(CO)(CC(CC(CO)O)O)=O	dde6b8b520dfbdae
C(C)(C(C(CC(CO)O)O)O)=O	747c418323af6f15
C(C(C(CC(O)=O)O)C(CO)O)=O	74b86d7998e26ff3
C(C(C=O)C(CC(CO)O)O)(O)=O	67fad378278a158a
C(C(C(CO)O)C(C(O)=O)(C)O)=O	114ee8b08af0b31f
C(C(CC(CC(CO)O)O)=O)(O)=O	1bef038a37bedf95
C(C(C=C)(C(C=O)C(CO)O)O)=O	8149f5011a0b6775
C(C(C(CO)O)C(C(C=C)=O)O)=O	d5360968c676cd7f
C(C(C(CO)O)C(C=CC=O)O)=O	39b68870ae632010
C(C(C(CO)O)C(C(O)=O)O)=O	f9d4f9cc1048434
C(CO)(C(C(C(C=O)=O)O)O)=O	ee3b3599d0ba18c5
C(C(CO)(C(C(C=O)=O)O)O)=O	a2aac587fd651550
C(C)(C(CO)(C(C(C=O)=O)O)O)=O	a2c2318ef0f1a9eb
C(CO)(C(C)(C(C(C=O)=O)O)O)=O	3634427cede9f3c3
C(CO)(C(C(C(C(C)=O)=O)O)O)=O	4d86e12a325bf49c
C(C(CO)(C(C(C(C)=O)=O)O)O)=O	1d8a93398e1902f4
C(CO)(C(CC(C(CO)=O)=O)O)=O	b9b2a485a864572e
C(C(CO)(CC(C(CO)=O)=O)O)=O	dfb97389508fd256
C(C(C(C(CO)(C)O)O)=O)=O	2ca1897e2db521ff
C(CO)(C(CC(CO)=O)O)=O	20185389e3583c2a
C(C(C(C(C)(C(CO)O)O)O)=O)=O	5725559b378dd8c8
C(CC(C(CO)=O)O)(C(CO)O)=O	69e1dc6814877640
C(C(CO)(CC(C(CO)O)=O)O)=O	c29a190f65b6724c
C(C(C(C(CO)(CCO)O)O)=O)=O	6f9df7fe95450de0
C(CO)(C(CO)C(C(CO)=O)O)=O	ee6872bec24aa84e
C(C(CO)(C(C(CO)=O)CO)O)=O	964bedd1e1dd520c
C(CC(C(C(C=O)=O)O)O)(O)=O	b13846df65e101b4
C(C(C=O)C(C(CO)=O)O)(O)=O	966cc736f2cf64ef
C(C(C=O)C(C=O)(CO)O)(O)=O	33d193e8b43bdf21
C(C(C)(C(C(C=O)=O)O)O)(O)=O	e438fad164ab83f0
C(CO)(C(CC(C(O)=O)=O)O)=O	bc21d76c9181ee74
C(C(CO)(CC(C(O)=O)=O)O)=O	f7c826851f931314
C(C(C(C1(COCC1O)O)O)=O)=O	c671ca15bf128f3e
C(C(C1C(C(CO1)O)=O)O)(CO)=O	417cbae19e132ed
C(C(CO)(C1C(C(CO1)O)=O)O)=O	d14d1f89b6cb3306
C(C(C(C1(C(O)OCC1)O)O)=O)=O	747febb9401f1ee1
C(C(C1C(C(O)OC1)=O)O)(CO)=O	b76998a73cbae2fe
C(C(CO)(C1C(C(O)OC1)=O)O)=O	3b3e733dc6364d30
C(C(C(C1(COC(C1)O)O)O)=O)=O	239ea04d2dd7be68
C1(COC(C1C(C(CO)=O)O)O)=O	7f21d80dfdbed1ff
C(C(CO)(C1C(COC1O)=O)O)=O	4d69e2155afbf181
C(C(C1C(CC(O1)O)=O)O)(CO)=O	1389837ee70ba209
C(C(CO)(C1C(CC(O1)O)=O)O)=O	f08fd61e30aa17b8
C(C(C=C)(C(C(C=O)=O)O)O)=O	1547531a053e60f8
C=CC(C(C(C(C=O)=O)O)O)=O	b76d9f17ea9e668f
C(C(C(C(C=O)=O)O)O)=CC=O	4ae6216bfb215343
C(C(C(C)O)(C(C(C=O)=O)O)O)=O	78f1e0cf24f92854
C(C(C(C(C=O)=O)O)O)(C(C)O)=O	a166c5d255afbd07
C(C(C(C(C(CCO)O)O)O)=O)=O	fbdd2f890f69bed8
C(C(C(C(C=O)=O)O)O)(O)=O	54fc2480f18589f1
C(C(C(CO)O)(CC(CO)=O)O)=O	b8b6f03efb6af819
C(CC(C(C(CO)O)=O)O)(CO)=O	92a02c1a71ffffb4
C(C(C)=O)(C(C(CO)(C)O)O)=O	5b62a00a82633a4a
C(C(CO)=O)(CC(CO)(C)O)=O	cb2a387174c7db15
C(C)(C(CO)(CC(CO)=O)O)=O	f7cdedf6025f7f7a
C(CO)(C(C)(CC(CO)=O)O)=O	bf87941e68b853d
C(C)(C(CO)(C(C(C)=O)O)O)=O	e4ff64ccbbace1b4
C(CO)(C(C)(C(C(C)=O)O)O)=O	5c569a9b82bfccd4
C(CC(C(C(C(C)=O)=O)O)O)(O)=O	88fc1dec1ea7862c
C(CC(CC(C(CO)=O)=O)O)(O)=O	e7d610ab5284155b
C(C(C=O)C(C(C)=O)(CO)O)(O)=O	44d76a5abaef2ac8
C(C(C=O)C(C(CO)=O)(C)O)(O)=O	7b9e91d4c0e2f440
C(C(C)(C(C(C(C)=O)=O)O)O)(O)=O	f768d10463967456
C(C(C)(CC(C(CO)=O)=O)O)(O)=O	7f5b2d1777fe67e0
C(C)(C(CO)(CC(C(O)=O)=O)O)=O	a1127e6960c81703
C(CO)(C(C)(CC(C(O)=O)=O)O)=O	7d42dbcc9f049969
C(C(C=C)(C(C(C(C)=O)=O)O)O)=O	f9bd8ed4d2176de3
C(C(C=C)(CC(C(CO)=O)=O)O)=O	35a7b773dec09bc1
C=CC(C(C(C(C(C)=O)=O)O)O)=O	4c4082a154ea8507
C=CC(C(CC(C(CO)=O)=O)O)=O	7e6c75e5e1bb4793
C(C(C(C(C(C)=O)=O)O)O)=CC=O	7cac8357b7f4ff82
C(C(CC(C(CO)=O)=O)O)=CC=O	dbe983af83f0fee2
C(C(C(C(C(C)=O)=O)O)O)(O)=O	95cc3ec426b5bc8
C(C(CC(C(CO)=O)=O)O)(O)=O	47e43f9ddb98b818
C(CO)(CC(CO)(C)O)=O	703ac6203ee5815c
C(C)(C(C(CO)(C)O)O)=O	35e3f563dd751a39
C(CO)(CC(C)(C(CO)O)O)=O	7a800f0452bc566d
C(C)(C(C(C)(C(CO)O)O)O)=O	22fbcd4d65529739
C(C(CO)O)(CC(CO)(C)O)=O	d8436598eb8d21b2
C(CO)(CC(CO)(CCO)O)=O	f6413d46fc901667
C(C)(C(C(CO)(CCO)O)O)=O	5457b7b83a8ebced
C(C(C(CO)(C)O)O)(CCO)=O	c33fe3ff3308aa4c
C(CO)(C(CO)C(CO)(C)O)=O	277800725f345d75
C(CC(CC(CO)=O)O)(O)=O	4aea81c9e8d49fbb
C(CC(C(C(C)=O)O)O)(O)=O	7204bf79d29b713c
C(C(C=O)C(C)(CO)O)(O)=O	86ea12148ebad74a
C(C(C)(CC(CO)=O)O)(O)=O	7320c7935749bf5f
C(C(C)(C(C(C)=O)O)O)(O)=O	255b9d62a7c24e7e
C(C(CC(C)(CO)O)=O)(O)=O	6a9e94d00d4f20fb
C(C(CCO)(CC(CO)=O)O)(O)=O	c8600b3c9ff3108
C(C(CCO)(C(C(C)=O)O)O)(O)=O	9a2a22115a5633f0
C(C(C(CO)C(C)(CO)O)=O)(O)=O	8d016bffecf1b8c1
C(C(CC(CC(CO)=O)O)O)(O)=O	eb747b5e3e49bb15
C(C(CC(C(C(C)=O)O)O)O)(O)=O	84005e4a1b6fb560
C(C(C(CO)(C)O)C(C(O)=O)O)=O	f69fd1e07aadef34
C(CC(CO)(CC(CO)=O)O)(O)=O	b1426d3f7f886cbd
C(CC(CO)(C(C(C)=O)O)O)(O)=O	5edd890cac3a2f9a
C(C(C(CO)=O)C(CO)(C)O)(O)=O	96bcc6afec548d7d
C(CC(C(C(CO)(C)O)O)=O)(O)=O	710e17333b7fd726
C(C(C(C)(CC(CO)=O)O)O)(O)=O	4841ee3039b5eaae
C(C(C(C)(C(C(C)=O)O)O)O)(O)=O	e5f2327dbf778cf0
C(C(C(CC(CO)(C)O)=O)O)(O)=O	9c3064897592f383
C(CO)(CC1(COCC1O)O)=O	f8225bac4974c15c
C(C)(C(C1(COCC1O)O)O)=O	e5d3863a7b512e2e
C1(C(C(CO)(C)O)OCC1O)=O	b97d3e4171d9b942
C(CO)(CC1(C(O)OCC1)O)=O	ce511dd65c49e88f
C(C)(C(C1(C(O)OCC1)O)O)=O	234edfc98db38c73
C1(C(O)OCC1C(CO)(C)O)=O	d49c73c1ba8849c7
C(CO)(CC1(COC(C1)O)O)=O	beefc173f1515246
C(C)(C(C1(COC(C1)O)O)O)=O	2ab8952f662d0a66
C1(COC(C1C(CO)(C)O)O)=O	9c19797a001f55af
C1(C(C(CO)(C)O)OC(C1)O)=O	2d9b6237ef27c6c9
C(C(C=C)(CC(CO)=O)O)=O	660e90d3e8cb5f1f
C(C(C=C)(C(C(C)=O)O)O)=O	59b8b45670d2793d
C(CO)(CC(C(C=C)=O)O)=O	35fc04b8fcedbd13
C(C)(C(C(C(C=C)=O)O)O)=O	b46b5357c0a473a6
C(CO)(CC(C=CC=O)O)=O	6ecdc5019318cc5a
C(C)(C(C(C=CC=O)O)O)=O	b933ee34ed8fe330
C(C(C(C)O)(CC(CO)=O)O)=O	abb77be1d85e9d22
C(C(C(C)O)(C(C(C)=O)O)O)=O	5b81fbd8864d1b6d
C(CC(C(C(C)O)=O)O)(CO)=O	a30565263f37c37f
C(C(C(C(C(C)O)=O)O)O)(C)=O	2f2c3b9142f3d960
C(CO)(CC(C(CCO)O)O)=O	924099430bd56b7
C(C)(C(C(C(CCO)O)O)O)=O	53dcd3d13a6f0904
C(CC(C(CC(CO)=O)O)O)(O)=O	5085159ab8cfa5b8
C(CC(C(C(C(C)=O)O)O)O)(O)=O	836e5027b0dfe41d
C(CC(CC(C(CO)O)=O)O)(O)=O	cfe4db8876af9d7a
C(C(C=O)C(C)(C(CO)O)O)(O)=O	fc719eda5b662cfb
C(C(C)(CC(C(CO)O)=O)O)(O)=O	56f6e76b2d589255
C(C(CC(C)(C(CO)O)O)=O)(O)=O	2f05f7553c436d1
C(C(C=C)(CC(C(CO)O)=O)O)=O	383de7112ee49240
C(CC(C(C=C)=O)O)(C(CO)O)=O	7fbc886de115daea
C(CC(C=CC=O)O)(C(CO)O)=O	3463ad16b2c8bbb3
C(CC(C(C(CCO)=O)O)O)(O)=O	8ef7e3619a5065fd
C(CC(C(C(CO)=O)CO)O)(O)=O	2f8d2c528b64cc66
C(C(C=O)C(CO)(CCO)O)(O)=O	f744e73805576533
C(C(C)(C(C(CCO)=O)O)O)(O)=O	2e66a33b2dc8c602
C(C(C)(C(C(CO)=O)CO)O)(O)=O	49af4e44bfdf3b63
C(C(CC(CO)(CCO)O)=O)(O)=O	6db2f26358c94f53
C(C(C=C)(C(C(CCO)=O)O)O)=O	ed70d95f1a58b5d6
C(C(C=C)(C(C(CO)=O)CO)O)=O	471d464058ff0cb7
C(C(C(C(C=C)=O)O)O)(CCO)=O	5edcd1b055a59f16
C(CO)(C(CO)C(C(C=C)=O)O)=O	d035fdcdbb223016
C(C(C(C=CC=O)O)O)(CCO)=O	e0e570d5de6129a3
C(CO)(C(CO)C(C=CC=O)O)=O	806371b2d7a25ae1
C(CO)(C(CO)C(C(O)=O)O)=O	ffef98384f821a2e
C(C(C=O)C(CC(O)=O)O)(O)=O	548c090fc76fb9bf
C(C(C=O)C(C(O)=O)(C)O)(O)=O	f0cd785f4adc677f
C(CC(CC(C(O)=O)=O)O)(O)=O	bafa57dc968d5d42
C(C(C=O)C1(COCC1O)O)(O)=O	93d90d6e52f51f6e
C(CC(C1C(C(CO1)O)=O)O)(O)=O	27ad40d242770771
C(C(C=O)C1(C(O)OCC1)O)(O)=O	8dfad87e3a3d4481
C(CC(C1C(C(O)OC1)=O)O)(O)=O	108ae324c310e90a
C(C(C=O)C1(COC(C1)O)O)(O)=O	297f386191b63b68
C(CC(C1C(COC1O)=O)O)(O)=O	7a8de314e24f0a33
C(CC(C1C(CC(O1)O)=O)O)(O)=O	5eb99f42049e65be
C(C(C=O)C(C=O)(C=C)O)(O)=O	668fabe071a3c080
C(C(C=O)C(C(C=C)=O)O)(O)=O	4602711b04b9e36e
C(C(C=O)C(C=CC=O)O)(O)=O	4248c3536b8da62d
C(C(C=O)C(C=O)(C(C)O)O)(O)=O	4a4494102ac7fe2f
C(C(C=O)C(C(C(C)O)=O)O)(O)=O	74e1f87224950b6f
C(C(C=O)C(C(CCO)O)O)(O)=O	d034509e14dd8890
C(C(C=O)C(C(O)=O)O)(O)=O	eb334f0695e482ec
C(C(C)(CC(C(O)=O)=O)O)(O)=O	b28039a727621d76
C(C(CC1(COCC1O)O)=O)(O)=O	4f2f72cf6a3f06fe
C(C(C)(C1C(C(CO1)O)=O)O)(O)=O	2a29092e472c5365
C(C(CC1(C(O)OCC1)O)=O)(O)=O	795ccd1c85780e7d
C(C(C)(C1C(C(O)OC1)=O)O)(O)=O	fc8d38778bf272f2
C(C(CC1(COC(C1)O)O)=O)(O)=O	f8a48b576c180aa8
C(C(C)(C1C(COC1O)=O)O)(O)=O	c096f1dc915b1193
C(C(C)(C1C(CC(O1)O)=O)O)(O)=O	222b3c98d4c19cf6
C(C(C=C)(CC(C(O)=O)=O)O)=O	5216c85fdc5880f4
C=CC(C(CC(C(O)=O)=O)O)=O	c1d05d0aec554134
C(C(CC(C(O)=O)=O)O)=CC=O	3452acfa40820cec
C(C(C(C)O)(CC(C(O)=O)=O)O)=O	393922aee94f4aa0
C(C(CC(C(O)=O)=O)O)(C(C)O)=O	5a8f1ee5194e9bc8
C(C(CC(C(CCO)O)O)=O)(O)=O	b1278ba83f71a54
C(C(CC(C(O)=O)=O)O)(O)=O	55021333e1909a3f
C(C(C(C(C(O)=O)=O)CO)O)(O)=O	4386587f5f5ba753
C(C(C(C=O)C(C(O)=O)O)O)(O)=O	2cf6a8b4b23e5971
C(C(C(CO)=O)C(C(O)=O)O)(O)=O	9964bf22aeac94c2
C(CC(C(C(C(O)=O)O)O)=O)(O)=O	95441c3286b85b0e
C(C(C(CC(C(O)=O)O)=O)O)(O)=O	eec9071625dc8253
C(C(C=C)(C1C(C(CO1)O)=O)O)=O	9b8b44ee2386d736
C1(C(C(C(C=C)=O)O)OCC1O)=O	ce473a5a25ed5c1e
C1(C(C(C=CC=O)O)OCC1O)=O	1c45121dbb4ce34a
C(C(C1C(C(CO1)O)=O)O)(O)=O	e347a0625eb129b9
C(C(C=C)(C1C(C(O)OC1)=O)O)=O	edeeefa79a28146b
C1(C(O)OCC1C(C(C=C)=O)O)=O	d0eb563880572991
C1(C(O)OCC1C(C=CC=O)O)=O	7bee32150198b28d
C1(C(O)OCC1C(C(O)=O)O)=O	b697922d80442072
C(C(C=C)(C1C(COC1O)=O)O)=O	c18de27c5a7a64a6
C(C(C=C)(C1C(CC(O1)O)=O)O)=O	3cbf365a9b067199
C1(COC(C1C(C(C=C)=O)O)O)=O	914cdb330bd0341
C1(C(C(C(C=C)=O)O)OC(C1)O)=O	d5d47e1dbcd8643c
C1(COC(C1C(C=CC=O)O)O)=O	10dc8b361142965d
C1(C(C(C=CC=O)O)OC(C1)O)=O	86c30f30b83a66cf
C1(COC(C1C(C(O)=O)O)O)=O	18c7f6453beaaf62
C(C(C1C(CC(O1)O)=O)O)(O)=O	c21767db0c120dc6
C(C(C(C)O)C(C(CO)O)O)=O	534363b9d925633e
C(C(CO)C(C(CO)O)O)=O	1f9df2878b8cfd2f
C(C(C(CO)O)C(C(CO)O)O)=O	5ac02ee24d05be24
C(C(C)=O)(C(C(C(CO)O)O)O)=O	4dd6a2217a2cec3f
C(C(CO)=O)(CC(C(CO)O)O)=O	e7b7c5897246f85f
C(CO)(CC(C(CO)O)O)=O	a502c3d64caa330a
C(C)(C(C(C(CO)O)O)O)=O	9d54ba6c1a382843
C(C(CO)O)(CC(C(CO)O)O)=O	915b59cd394966e5
C(C(C(C(CO)O)O)O)(CCO)=O	c83ed4dee1cf8c95
C(CO)(C(CO)C(C(CO)O)O)=O	f1f9b51d3835de36
C(C(C=O)C(C(CO)O)O)(O)=O	911c1a1ca368357f
C1(C(C(C(CO)O)O)OCC1O)=O	b9784d36437dad59
C1(C(O)OCC1C(C(CO)O)O)=O	f071c2715cca512
C1(COC(C1C(C(CO)O)O)O)=O	6bda1bcd980c612b
C1(C(C(C(CO)O)O)OC(C1)O)=O	b491b52bb15f6b9d
C(C(CO)C(C(C(CO)O)O)O)=O	1151ee6e0c1e52e4
C(CO)(CC(C(C(CO)O)O)O)=O	3adcffad74af841d
C(C)(C(C(C(C(CO)O)O)O)O)=O	95c5969c22b435b
C(C(C(C(C=O)=O)C(C=O)O)O)=O	e72697fd652b6bcb
C(C(C(C(C=O)=O)C(C)O)O)=O	6a1d63d5f07ad92d
C(CC(C(CC(C=O)O)=O)O)=O	6225a4b6ab3dcf31
C(C(C(C=O)O)O)(C(C(C)O)O)=O	82c66d95eaa2afa1
C(C(C(C(C(C=O)O)O)=O)CO)=O	62afa2712e96969
C(C(CO)O)(C(C=O)C(C=O)O)=O	55b82ba21491c632
C(C(CO)C(C=O)O)(C(C=O)O)=O	1bee01d5093b9555
C(C(C(C(C=O)C(C=O)O)O)O)=O	12e203f2d59f34ea
C(C(C(C(CC(C=O)O)=O)O)O)=O	ed6887fdcea8259
C(C(C(C(C=O)=O)C(CO)O)O)=O	35996f9ad0b2c0f4
C(C(C(C(C=O)=O)O)O)=O	e7ecb835a43b5694
C(C(C(C(CO)=O)C(C=O)O)O)=O	d4a29140aa7f20b2
C(C(C(C(C(C)=O)=O)O)O)=O	d27030f6c4ea752b
C(C(CC(C(CO)=O)=O)O)=O	7429c97234685564
C(CO)(C(CO)C(C=O)O)=O	4bf9456db29042
C(C(C=O)C(C=O)O)(O)=O	40e66522f1d957e2
C(C(CC(C(O)=O)=O)O)=O	d780b4ea30e048b3
C(C(C(C(C(O)=O)=O)CO)O)=O	3a8311181bd9988b
C(C(C(C=O)C(C=O)O)O)(O)=O	cfcaa125099b6897
C(C(C(CO)=O)C(C=O)O)(O)=O	ad1ccb6d844544b0
C(CC(C(C(C=O)O)O)=O)(O)=O	3dfde0313e2c3af1
C(C(C(CC(C=O)O)=O)O)(O)=O	27af14a9d2ce6540
C(C(C(C=O)C(C=O)(CO)O)O)=O	fff4d03d3a790c9f
C(CC(C=O)O)(C(C=O)(CO)O)=O	6820335e47bc1038
C(C(C1C(C(CO1)O)=O)O)=O	c4a4d373c1b71abc
C1(C(O)OCC1C(C=O)O)=O	81168c1f0422c373
C1(COC(C1C(C=O)O)O)=O	dd88eab33209ff13
C(C(C1C(CC(O1)O)=O)O)=O	c728c3892ee892d1
C(C(C=O)C(C(C=O)C(C)O)O)=O	b1f18e4d26f85e49
C(C(C=O)C(CC(CC=O)O)O)=O	c47ae991af72f80c
C(C(C(CC=O)O)C(CC=O)O)=O	1b37796e82a8810c
C(C(C=O)C(C=O)(CC(C)O)O)=O	4614129636458a3e
C(C(C=O)C(C(CC(C)O)=O)O)=O	ee39724d7241a726
C(CC(C(C(C=O)=O)C(C)O)O)=O	7164de491fc1bd1a
C(C(C=O)C(C(C)(CC=O)O)O)=O	54a49502b057d2b5
C(C(C=O)C(CC(C=O)(C)O)O)=O	e621d80c8e4fdebf
C(CC(C(C=O)C(C=O)(C)O)O)=O	46f5b9d4722d66fb
C(C(C=O)C(C)(C(CC=O)O)O)=O	498ad6fa19643ee
C(C(C=O)C(CC(C(C)=O)O)O)=O	cd4214c31f65ed6c
C(CC(C(CC(CC=O)O)=O)O)=O	1edbc0d4dac2d486
C(CC(C(C=O)C(C(C)=O)O)O)=O	234223fb5bb1f1a8
C(C(C=O)C(CC(C)O)O)=O	23ae23225fc27e55
C(C(C(CC=O)O)C(C)O)=O	45999d9f3dd7f56b
C(C(C=O)C(C(C=O)CO)O)=O	abafe38849aa91ec
C(C(C=O)C(CCO)O)=O	28df41ad9ba4c386
