Generation	Smiles	Inchi	Pathway
G3	C(CO)(CC(CO)(CO)O)=O	SUYWWIOIVQEMNS	['C(CO)(CC(CO)(CO)O)=O', ['414_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['48_0', 'Retro Aldol'], 'C(CO)(C(C(C(CO)O)O)O)=O', ['6_0', 'Keto-enol migration twice'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C)(C(C(CO)(CO)O)O)=O	RBBKOZMUCUHIQM	['C(C)(C(C(CO)(CO)O)O)=O', ['416_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['48_0', 'Retro Aldol'], 'C(CO)(C(C(C(CO)O)O)O)=O', ['6_0', 'Keto-enol migration twice'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CO)(C(C(C)O)O)=O	MRKRITSFTIHTAQ	['C(CO)(C(C(C)O)O)=O', ['424_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['48_0', 'Retro Aldol'], 'C(CO)(C(C(C(CO)O)O)O)=O', ['6_0', 'Keto-enol migration twice'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CC(CO)(CO)O)=O	RLJYTLNHFAJLAE	['C(CC(CO)(CO)O)=O', ['426_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['48_0', 'Retro Aldol'], 'C(CO)(C(C(C(CO)O)O)O)=O', ['6_0', 'Keto-enol migration twice'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CC(C(CO)O)O)=O	ASJSAQIRZKANQN	['C(CC(C(CO)O)O)=O', ['447_0', 'Aldol Condensation'], 'C(C(CO)O)=O', ['48_0', 'Retro Aldol'], 'C(CO)(C(C(C(CO)O)O)O)=O', ['6_0', 'Keto-enol migration twice'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(CC(C)(C(CO)O)O)=O)=O	BPDJZQNMULGAOC	['C(C(CC(C)(C(CO)O)O)=O)=O', ['474_0', 'Aldol Condensation'], 'C(C(C)=O)=O', ['50_0', 'Retro Aldol'], 'C(C(CC(C(CO)O)O)=O)=O', ['11_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CC(C(C)=O)O)(C(CO)O)=O	PWSOHNXEIARPMG	['C(CC(C(C)=O)O)(C(CO)O)=O', ['476_0', 'Aldol Condensation'], 'C(C(C)=O)=O', ['50_0', 'Retro Aldol'], 'C(C(CC(C(CO)O)O)=O)=O', ['11_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(C)(CC(C(CO)O)=O)O)=O	GUIKSEWQILZROY	['C(C(C)(CC(C(CO)O)=O)O)=O', ['478_0', 'Aldol Condensation'], 'C(C(C)=O)=O', ['50_0', 'Retro Aldol'], 'C(C(CC(C(CO)O)O)=O)=O', ['11_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(CC(CO)(CCO)O)=O)=O	LWYMQNJMGMCCFO	['C(C(CC(CO)(CCO)O)=O)=O', ['489_0', 'Aldol Condensation'], 'C(C(C)=O)=O', ['50_0', 'Retro Aldol'], 'C(C(CC(C(CO)O)O)=O)=O', ['11_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(C(C(CCO)=O)O)O)(C)=O	CQANLFJYHMBDIH	['C(C(C(C(CCO)=O)O)O)(C)=O', ['491_0', 'Aldol Condensation'], 'C(C(C)=O)=O', ['50_0', 'Retro Aldol'], 'C(C(CC(C(CO)O)O)=O)=O', ['11_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(C)(C(C(CCO)=O)O)O)=O	JTSJCBSBAPKSHV	['C(C(C)(C(C(CCO)=O)O)O)=O', ['493_0', 'Aldol Condensation'], 'C(C(C)=O)=O', ['50_0', 'Retro Aldol'], 'C(C(CC(C(CO)O)O)=O)=O', ['11_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CO)(C(CO)C(C(C)=O)O)=O	KNGCZEMXKNYSEB	['C(CO)(C(CO)C(C(C)=O)O)=O', ['495_0', 'Aldol Condensation'], 'C(C(C)=O)=O', ['50_0', 'Retro Aldol'], 'C(C(CC(C(CO)O)O)=O)=O', ['11_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(C)(C(C(CO)=O)CO)O)=O	VPYMORJLJXJQFS	['C(C(C)(C(C(CO)=O)CO)O)=O', ['497_0', 'Aldol Condensation'], 'C(C(C)=O)=O', ['50_0', 'Retro Aldol'], 'C(C(CC(C(CO)O)O)=O)=O', ['11_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(C(CO)=O)C(CO)(C)O)=O	LMMRWYGKCKPPMA	['C(C(C(CO)=O)C(CO)(C)O)=O', ['545_0', 'Aldol Condensation'], 'C(CC(CO)=O)=O', ['52_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)=O', ['13_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CC(C(C(CO)(C)O)O)=O)=O	JSXSXEUMAGNLEY	['C(CC(C(C(CO)(C)O)O)=O)=O', ['547_0', 'Aldol Condensation'], 'C(CC(CO)=O)=O', ['52_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)=O', ['13_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CO)(CC(CC(CO)=O)O)=O	BXIDKVOKEHHOPM	['C(CO)(CC(CC(CO)=O)O)=O', ['549_0', 'Aldol Condensation'], 'C(CC(CO)=O)=O', ['52_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)=O', ['13_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CC(CO)(CC(CO)=O)O)=O	RUNLLBDJYYNYBM	['C(CC(CO)(CC(CO)=O)O)=O', ['551_0', 'Aldol Condensation'], 'C(CC(CO)=O)=O', ['52_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)=O', ['13_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C)(C(C(CC(CO)=O)O)O)=O	OYBUHTPOGNLJMY	['C(C)(C(C(CC(CO)=O)O)O)=O', ['553_0', 'Aldol Condensation'], 'C(CC(CO)=O)=O', ['52_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)=O', ['13_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CC(CO)(C(C(C)=O)O)O)=O	PZLXLRJPTYMEMW	['C(CC(CO)(C(C(C)=O)O)O)=O', ['555_0', 'Aldol Condensation'], 'C(CC(CO)=O)=O', ['52_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)=O', ['13_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(C(CC(CO)(C)O)=O)O)=O	ZRMBXIKASCPRFG	['C(C(C(CC(CO)(C)O)=O)O)=O', ['571_0', 'Aldol Condensation'], 'C(C(C(C)=O)O)=O', ['54_0', 'Retro Aldol'], 'C(C(C(CC(CO)O)=O)O)=O', ['15_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(C(C)(CC(CO)=O)O)O)=O	GWUZMTCEZFZAML	['C(C(C(C)(CC(CO)=O)O)O)=O', ['574_0', 'Aldol Condensation'], 'C(C(C(C)=O)O)=O', ['54_0', 'Retro Aldol'], 'C(C(C(CC(CO)O)=O)O)=O', ['15_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C)(C(C(C(C(C)=O)O)O)O)=O	RMFHJNQCSIVIEA	['C(C)(C(C(C(C(C)=O)O)O)O)=O', ['576_0', 'Aldol Condensation'], 'C(C(C(C)=O)O)=O', ['54_0', 'Retro Aldol'], 'C(C(C(CC(CO)O)=O)O)=O', ['15_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(C(C)(C(C(C)=O)O)O)O)=O	MUNUQZQBUPPELK	['C(C(C(C)(C(C(C)=O)O)O)O)=O', ['578_0', 'Aldol Condensation'], 'C(C(C(C)=O)O)=O', ['54_0', 'Retro Aldol'], 'C(C(C(CC(CO)O)=O)O)=O', ['15_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CO)(C(CO)C(C=O)O)=O	JWVOALOLIWYTMR	['C(CO)(C(CO)C(C=O)O)=O', ['594_0', 'Aldol Condensation'], 'C(C=O)=O', ['57_0', 'Retro Aldol'], 'C(CC(C=O)O)(C(CO)O)=O', ['17_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(CO)O)(CCO)=O	IZYOBKKJVPRWAF	['C(C(CO)O)(CCO)=O', ['604_0', 'Aldol Condensation'], 'C(C)(C(CO)O)=O', ['57_0', 'Retro Aldol'], 'C(CC(C=O)O)(C(CO)O)=O', ['17_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(CO)O)(CC(CO)(C)O)=O	KGMAGSYXWBEQJC	['C(C(CO)O)(CC(CO)(C)O)=O', ['608_0', 'Aldol Condensation'], 'C(C)(C(CO)O)=O', ['57_0', 'Retro Aldol'], 'C(CC(C=O)O)(C(CO)O)=O', ['17_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CO)(CC(C)(C(CO)O)O)=O	FGEPGGGVGFHWCN	['C(CO)(CC(C)(C(CO)O)O)=O', ['610_0', 'Aldol Condensation'], 'C(C)(C(CO)O)=O', ['57_0', 'Retro Aldol'], 'C(CC(C=O)O)(C(CO)O)=O', ['17_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C)(C(C(C)(C(CO)O)O)O)=O	MJEDKJVEWJDYHU	['C(C)(C(C(C)(C(CO)O)O)O)=O', ['612_0', 'Aldol Condensation'], 'C(C)(C(CO)O)=O', ['57_0', 'Retro Aldol'], 'C(CC(C=O)O)(C(CO)O)=O', ['17_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(CO)O)(CC(C)O)=O	GFFKZVUFWOOERJ	['C(C(CO)O)(CC(C)O)=O', ['614_0', 'Aldol Condensation'], 'C(C)(C(CO)O)=O', ['57_0', 'Retro Aldol'], 'C(CC(C=O)O)(C(CO)O)=O', ['17_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CC(C)(C(CO)O)O)=O	BUQSEVBRGIGBOC	['C(CC(C)(C(CO)O)O)=O', ['616_0', 'Aldol Condensation'], 'C(C)(C(CO)O)=O', ['57_0', 'Retro Aldol'], 'C(CC(C=O)O)(C(CO)O)=O', ['17_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CO)(C(C(C)O)C(C=O)O)=O	AOWGVLKQEATEAM	['C(CO)(C(C(C)O)C(C=O)O)=O', ['620_0', 'Aldol Condensation'], 'C(C(CC(CO)=O)O)=O', ['60_0', 'Retro Aldol'], 'C(CC(C=O)O)(C(CO)O)=O', ['17_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CC(C=O)O)(C(C(C)O)O)=O	VQYVRVGVXZZBBM	['C(CC(C=O)O)(C(C(C)O)O)=O', ['622_0', 'Aldol Condensation'], 'C(C(CC(CO)=O)O)=O', ['60_0', 'Retro Aldol'], 'C(CC(C=O)O)(C(CO)O)=O', ['17_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CC(C(CC(CO)=O)O)O)=O	RZMXAXYXCMZZKG	['C(CC(C(CC(CO)=O)O)O)=O', ['624_0', 'Aldol Condensation'], 'C(C(CC(CO)=O)O)=O', ['60_0', 'Retro Aldol'], 'C(CC(C=O)O)(C(CO)O)=O', ['17_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CC(CO)(CC(C=O)O)O)=O	RJZUVQIHALYHDY	['C(CC(CO)(CC(C=O)O)O)=O', ['626_0', 'Aldol Condensation'], 'C(C(CC(CO)=O)O)=O', ['60_0', 'Retro Aldol'], 'C(CC(C=O)O)(C(CO)O)=O', ['17_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CO)(C(CO)CO)=O	XZFDOIXMTIDWDO	['C(CO)(C(CO)CO)=O', ['631_0', 'Aldol Condensation'], 'C=O']
G3	C(C(CO)O)(C(CO)O)=O	WXYXERHRDKEISL	['C(C(CO)O)(C(CO)O)=O', ['640_0', 'Aldol Condensation'], 'C=O']
G3	C(C(C=CC(C(CO)O)=O)O)=O	PECKTJPRIPKDII	['C(C(C=CC(C(CO)O)=O)O)=O', ['767_0', 'Aldol Condensation'], 'C=O']
G3	C(C(C(CO)C(C)(CO)O)=O)=O	CXPPRUZKJNBMRP	['C(C(C(CO)C(C)(CO)O)=O)=O', ['773_0', 'Aldol Condensation'], 'C(C(CCO)=O)=O', ['62_0', 'Retro Aldol'], 'C(C(C(C=O)O)O)(CCO)=O', ['19_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CC(C(CCO)=O)O)(CO)=O	YYPVNCVLLSLFEF	['C(CC(C(CCO)=O)O)(CO)=O', ['775_0', 'Aldol Condensation'], 'C(C(CCO)=O)=O', ['62_0', 'Retro Aldol'], 'C(C(C(C=O)O)O)(CCO)=O', ['19_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(CCO)(CC(CO)=O)O)=O	WMVYVSBRFRLARJ	['C(C(CCO)(CC(CO)=O)O)=O', ['777_0', 'Aldol Condensation'], 'C(C(CCO)=O)=O', ['62_0', 'Retro Aldol'], 'C(C(C(C=O)O)O)(CCO)=O', ['19_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(CCO)(C(C(C)=O)O)O)=O	OSRCTLXHJURJSV	['C(C(CCO)(C(C(C)=O)O)O)=O', ['780_0', 'Aldol Condensation'], 'C(C(CCO)=O)=O', ['62_0', 'Retro Aldol'], 'C(C(C(C=O)O)O)(CCO)=O', ['19_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(C(CO)(C)O)O)(CCO)=O	KBVUTNHBGBKSDZ	['C(C(C(CO)(C)O)O)(CCO)=O', ['792_0', 'Aldol Condensation'], 'C(CO)(CCO)=O', ['64_0', 'Retro Aldol'], 'C(C(C(C=O)O)O)(CCO)=O', ['19_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CO)(C(CO)C(CO)(C)O)=O	OSJPDGKAMMTTGQ	['C(CO)(C(CO)C(CO)(C)O)=O', ['794_0', 'Aldol Condensation'], 'C(CO)(CCO)=O', ['64_0', 'Retro Aldol'], 'C(C(C(C=O)O)O)(CCO)=O', ['19_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CO)(CC(CO)(CCO)O)=O	PLGOEWNSOOGISL	['C(CO)(CC(CO)(CCO)O)=O', ['796_0', 'Aldol Condensation'], 'C(CO)(CCO)=O', ['64_0', 'Retro Aldol'], 'C(C(C(C=O)O)O)(CCO)=O', ['19_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C)(C(C(CO)(CCO)O)O)=O	YFVHWIATBOLLAX	['C(C)(C(C(CO)(CCO)O)O)=O', ['798_0', 'Aldol Condensation'], 'C(CO)(CCO)=O', ['64_0', 'Retro Aldol'], 'C(C(C(C=O)O)O)(CCO)=O', ['19_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(C(C)O)O)(CCO)=O	DKJDDXJJYXHLFR	['C(C(C(C)O)O)(CCO)=O', ['800_0', 'Aldol Condensation'], 'C(CO)(CCO)=O', ['64_0', 'Retro Aldol'], 'C(C(C(C=O)O)O)(CCO)=O', ['19_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CO)(C(CO)C(C)O)=O	UCBNXCDBZHMDGF	['C(CO)(C(CO)C(C)O)=O', ['802_0', 'Aldol Condensation'], 'C(CO)(CCO)=O', ['64_0', 'Retro Aldol'], 'C(C(C(C=O)O)O)(CCO)=O', ['19_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CC(CO)(CCO)O)=O	JCOSEBVXWDUOFU	['C(CC(CO)(CCO)O)=O', ['804_0', 'Aldol Condensation'], 'C(CO)(CCO)=O', ['64_0', 'Retro Aldol'], 'C(C(C(C=O)O)O)(CCO)=O', ['19_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(C(C=O)O)O)(CC(C)O)=O	HDSWTILTIGAHJT	['C(C(C(C=O)O)O)(CC(C)O)=O', ['806_0', 'Aldol Condensation'], 'C(C(C(C(C)=O)O)O)=O', ['66_0', 'Retro Aldol'], 'C(C(C(C=O)O)O)(CCO)=O', ['19_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CC(C(C(C(C)=O)O)O)O)=O	BPNLIVPLQNLIGW	['C(CC(C(C(C(C)=O)O)O)O)=O', ['808_0', 'Aldol Condensation'], 'C(C(C(C(C)=O)O)O)=O', ['66_0', 'Retro Aldol'], 'C(C(C(C=O)O)O)(CCO)=O', ['19_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CC(C)(C(C(C=O)O)O)O)=O	ZHKXGIAQAXTAMP	['C(CC(C)(C(C(C=O)O)O)O)=O', ['810_0', 'Aldol Condensation'], 'C(C(C(C(C)=O)O)O)=O', ['66_0', 'Retro Aldol'], 'C(C(C(C=O)O)O)(CCO)=O', ['19_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CO)(CC(CO)(C)O)=O	GRCKFGQFRRODIE	['C(CO)(CC(CO)(C)O)=O', ['818_0', 'Aldol Condensation'], 'C(C)(CO)=O', ['70_0', 'Retro Aldol'], 'C(C(C(CC(CO)=O)O)O)=O', ['21_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C)(C(C(CO)(C)O)O)=O	CBUKMSAKZIPOGL	['C(C)(C(C(CO)(C)O)O)=O', ['820_0', 'Aldol Condensation'], 'C(C)(CO)=O', ['70_0', 'Retro Aldol'], 'C(C(C(CC(CO)=O)O)O)=O', ['21_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(CC(CC(CO)=O)O)O)=O	YXINUGWAIZLHJK	['C(C(CC(CC(CO)=O)O)O)=O', ['824_0', 'Aldol Condensation'], 'C(C)(CO)=O', ['70_0', 'Retro Aldol'], 'C(C(C(CC(CO)=O)O)O)=O', ['21_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(CC(C(C(C)=O)O)O)O)=O	QXPRRNBQNVREIJ	['C(C(CC(C(C(C)=O)O)O)O)=O', ['826_0', 'Aldol Condensation'], 'C(C)(CO)=O', ['70_0', 'Retro Aldol'], 'C(C(C(CC(CO)=O)O)O)=O', ['21_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(C(CO)(C)O)C(C=O)O)=O	UFDQVKKZIJVGJA	['C(C(C(CO)(C)O)C(C=O)O)=O', ['828_0', 'Aldol Condensation'], 'C(C)(CO)=O', ['70_0', 'Retro Aldol'], 'C(C(C(CC(CO)=O)O)O)=O', ['21_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CC(CO)(C(CO)O)O)=O	IDBTYBMNHBMAOU	['C(CC(CO)(C(CO)O)O)=O', ['855_0', 'Aldol Condensation'], 'C(C)=O', ['77_0', 'Retro Aldol'], 'C(CC(C(C(C=O)O)O)O)=O', ['25_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(C(C)O)O)(C(CO)O)=O	IWASYLACXSGJPG	['C(C(C(C)O)O)(C(CO)O)=O', ['857_0', 'Aldol Condensation'], 'C(C)=O', ['77_0', 'Retro Aldol'], 'C(CC(C(C(C=O)O)O)O)=O', ['25_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['40_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(C(CO)(CO)O)O)=O	AVGPOAXYRRIZMM	['C(C(C(CO)(CO)O)O)=O', ['1008_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CO)(C(C(CO)O)O)=O	ZAQJHHRNXZUBTE	['C(CO)(C(C(CO)O)O)=O', ['1010_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(C(C(CO)O)O)O)=O	PYMYPHUHKUWMLA	['C(C(C(C(CO)O)O)O)=O', ['1012_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CC(CO)(C(C=O)O)O)=O	IEHDXMKHICIRFU	['C(CC(CO)(C(C=O)O)O)=O', ['1020_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(C(CO)=O)C(CO)O)=O	SSUDYWNAIOLNKR	['C(C(C(CO)=O)C(CO)O)=O', ['1022_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(C(C)(C(C=O)O)O)O)=O	LTIXNERYDWMFRC	['C(C(C(C)(C(C=O)O)O)O)=O', ['1026_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(C(C)(C(CO)O)O)O)=O	VTPHIABIXGEURA	['C(C(C(C)(C(CO)O)O)O)=O', ['1030_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(CCO)(C(C=O)O)O)=O	FAGPJBHKKUOQAR	['C(C(CCO)(C(C=O)O)O)=O', ['1042_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(C(CO)C(CO)O)=O)=O	JOEMRRCMXVASPX	['C(C(C(CO)C(CO)O)=O)=O', ['1044_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(C(CO)(CCO)O)O)=O	PDHFWRCDNWXIRJ	['C(C(C(CO)(CCO)O)O)=O', ['1046_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CO)(C(CO)C(CO)O)=O	GNQPJPMTQHCZDA	['C(CO)(C(CO)C(CO)O)=O', ['1049_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(C(C(C=O)O)O)O)=O	CGIVHSMOEAEFQI	['C(C(C(C(C=O)O)O)O)=O', ['1056_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(C(CO)(C)O)O)=O	HTPZSALIZDTBIL	['C(C(C(CO)(C)O)O)=O', ['1058_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(CO)(CC(CO)O)=O	KKLZOXZZESQNKR	['C(CO)(CC(CO)O)=O', ['1060_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C)(C(C(CO)O)O)=O	IGUZJYCAXLYZEE	['C(C)(C(C(CO)O)O)=O', ['1062_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(C(CO)O)C(C=O)O)=O	HIPAGLNATSXMFT	['C(C(C(CO)O)C(C=O)O)=O', ['1066_0', 'Aldol Condensation'], 'C(CO)=O']
G3	C(C(CCO)O)(O)=O	UFYGCFHQAXXBCF	['C(C(CCO)O)(O)=O', ['1102_0', 'Benzilic Acid Rearrangement'], 'O']
G3	C(CC(C(O)=O)O)(CCO)=O	KUSWJOPOFIZCSN	['C(CC(C(O)=O)O)(CCO)=O', ['1108_0', 'Benzilic Acid Rearrangement'], 'O']
G3	C(C(CCC(CO)=O)O)(O)=O	ICELZWMGQRGTFX	['C(C(CCC(CO)=O)O)(O)=O', ['1110_0', 'Benzilic Acid Rearrangement'], 'O']
G3	C(C(CC(C(C)=O)O)O)(O)=O	LZWYDLFSHVJXCF	['C(C(CC(C(C)=O)O)O)(O)=O', ['1112_0', 'Benzilic Acid Rearrangement'], 'O']
G3	C(CC(CC(C(O)=O)O)O)=O	SLLURUDMWUFLKC	['C(CC(CC(C(O)=O)O)O)=O', ['1114_0', 'Benzilic Acid Rearrangement'], 'O']
